"show","week","year","atlas_text","fauci_text"
"FOX_and_Friends_Saturday",45,2020,0,0
"FOX_and_Friends_Saturday",47,2020,0,0
"FOX_and_Friends_Saturday",48,2020,0,1
"FOX_and_Friends_Saturday",51,2020,0,0
"FOX_and_Friends_Saturday",52,2020,0,0
"FOX_and_Friends_Sunday",11,2020,0,0
"FOX_and_Friends_Sunday",12,2020,0,2
"FOX_and_Friends_Sunday",13,2020,0,0
"FOX_and_Friends_Sunday",14,2020,0,1
"FOX_and_Friends_Sunday",15,2020,0,1
"FOX_and_Friends_Sunday",16,2020,0,0
"FOX_and_Friends_Sunday",17,2020,0,4
"FOX_and_Friends_Sunday",18,2020,0,3
"FOX_and_Friends_Sunday",26,2020,0,0
"FOX_and_Friends_Sunday",27,2020,0,0
"FOX_and_Friends_Sunday",29,2020,0,0
"FOX_and_Friends_Sunday",30,2020,0,0
"FOX_and_Friends_Sunday",31,2020,0,0
"FOX_and_Friends_Sunday",33,2020,0,1
"FOX_and_Friends_Sunday",34,2020,0,0
"FOX_and_Friends_Sunday",35,2020,0,0
"FOX_and_Friends_Sunday",41,2020,0,0
"FOX_and_Friends_Sunday",49,2020,0,0
"FOX_and_Friends_Sunday",50,2020,0,0
"FOX_and_Friends_Sunday",51,2020,0,0
"FOX_and_Friends_Sunday",52,2020,0,0
"Fox_Nation_Patriot_Awards",48,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",9,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",10,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",11,2020,0,5
"Fox_News_at_Night_With_Shannon_Bream",12,2020,0,3
"Fox_News_at_Night_With_Shannon_Bream",13,2020,0,7
"Fox_News_at_Night_With_Shannon_Bream",14,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",15,2020,0,4
"Fox_News_at_Night_With_Shannon_Bream",16,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",17,2020,0,4
"Fox_News_at_Night_With_Shannon_Bream",18,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",19,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",20,2020,0,7
"Fox_News_at_Night_With_Shannon_Bream",21,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",22,2020,0,2
"Fox_News_at_Night_With_Shannon_Bream",23,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",25,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",26,2020,0,3
"Fox_News_at_Night_With_Shannon_Bream",27,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",28,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",29,2020,0,5
"Fox_News_at_Night_With_Shannon_Bream",30,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",31,2020,0,5
"Fox_News_at_Night_With_Shannon_Bream",32,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",33,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",35,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",36,2020,3,0
"Fox_News_at_Night_With_Shannon_Bream",37,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",39,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",40,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",41,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",42,2020,0,3
"Fox_News_at_Night_With_Shannon_Bream",43,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",44,2020,0,2
"Fox_News_at_Night_With_Shannon_Bream",45,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",46,2020,0,2
"Fox_News_at_Night_With_Shannon_Bream",47,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",48,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",49,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",50,2020,0,0
"Fox_News_at_Night_With_Shannon_Bream",51,2020,0,1
"Fox_News_at_Night_With_Shannon_Bream",52,2020,0,2
"Fox_News_at_Night_With_Shannon_Bream",53,2020,0,0
"Fox_News_Democracy_2020",44,2020,0,3
"FOX_News_Democracy_2020_Convention_Kickoff",33,2020,0,0
"Fox_News_Democracy_2020_Debate_Preview",39,2020,0,0
"Fox_News_Democracy_2020_Election_Coverage",45,2020,0,1
"Fox_News_Democracy_2020_Election_Preview",44,2020,2,3
"Fox_News_Democracy_2020_Presidential_Debate",40,2020,0,0
"Fox_News_Democracy_2020_Second_Presidential_Debate",43,2020,0,0
"Fox_News_Democracy_2020_The_Democratic_National_Convention",33,2020,0,0
"Fox_News_Democracy_2020_Vice_Presidential_Debate",41,2020,0,2
"FOX_News_Sunday_With_Chris_Wallace",11,2020,0,3
"FOX_News_Sunday_With_Chris_Wallace",13,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",16,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",18,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",19,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",20,2020,0,1
"FOX_News_Sunday_With_Chris_Wallace",21,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",22,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",27,2020,0,1
"FOX_News_Sunday_With_Chris_Wallace",35,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",40,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",41,2020,0,2
"FOX_News_Sunday_With_Chris_Wallace",42,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",46,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",49,2020,0,0
"FOX_News_Sunday_With_Chris_Wallace",52,2020,0,0
"Fox_Report_with_Jon_Scott",10,2020,0,3
"Fox_Report_with_Jon_Scott",11,2020,0,7
"Fox_Report_with_Jon_Scott",12,2020,0,2
"Fox_Report_with_Jon_Scott",13,2020,0,2
"Fox_Report_with_Jon_Scott",14,2020,0,1
"Fox_Report_with_Jon_Scott",15,2020,0,0
"Fox_Report_with_Jon_Scott",16,2020,0,0
"Fox_Report_with_Jon_Scott",17,2020,0,1
"Fox_Report_with_Jon_Scott",18,2020,0,1
"Fox_Report_with_Jon_Scott",19,2020,0,6
"Fox_Report_with_Jon_Scott",20,2020,0,0
"Fox_Report_with_Jon_Scott",21,2020,0,0
"Fox_Report_with_Jon_Scott",23,2020,0,5
"Fox_Report_with_Jon_Scott",24,2020,0,0
"Fox_Report_with_Jon_Scott",25,2020,0,0
"Fox_Report_with_Jon_Scott",27,2020,0,0
"Fox_Report_with_Jon_Scott",28,2020,2,0
"Fox_Report_with_Jon_Scott",29,2020,0,1
"Fox_Report_with_Jon_Scott",30,2020,0,0
"Fox_Report_with_Jon_Scott",31,2020,0,0
"Fox_Report_with_Jon_Scott",32,2020,0,0
"Fox_Report_with_Jon_Scott",33,2020,0,0
"Fox_Report_with_Jon_Scott",34,2020,0,0
"Fox_Report_with_Jon_Scott",36,2020,0,0
"Fox_Report_with_Jon_Scott",37,2020,0,1
"Fox_Report_with_Jon_Scott",40,2020,0,0
"Fox_Report_with_Jon_Scott",41,2020,0,2
"Fox_Report_with_Jon_Scott",42,2020,0,0
"Fox_Report_with_Jon_Scott",46,2020,0,3
"Fox_Report_with_Jon_Scott",47,2020,0,0
"Fox_Report_with_Jon_Scott",48,2020,0,1
"Fox_Report_with_Jon_Scott",49,2020,0,0
"Fox_Report_with_Jon_Scott",51,2020,0,0
"Fox_Report_with_Jon_Scott",52,2020,0,0
"Hannity",11,2020,0,0
"Hannity",12,2020,0,1
"Hannity",13,2020,0,0
"Hannity",14,2020,0,1
"Hannity",15,2020,0,0
"Hannity",16,2020,0,3
"Hannity",17,2020,0,0
"Hannity",18,2020,0,1
"Hannity",19,2020,0,0
"Hannity",20,2020,0,0
"Hannity",21,2020,0,0
"Hannity",22,2020,0,0
"Hannity",23,2020,0,1
"Hannity",25,2020,0,0
"Hannity",26,2020,0,0
"Hannity",28,2020,0,0
"Hannity",29,2020,0,0
"Hannity",30,2020,0,0
"Hannity",31,2020,0,1
"Hannity",32,2020,0,0
"Hannity",33,2020,0,0
"Hannity",34,2020,0,0
"Hannity",37,2020,0,0
"Hannity",40,2020,0,0
"Hannity",41,2020,0,0
"Hannity",43,2020,0,0
"Hannity",45,2020,0,0
"Hannity",47,2020,0,1
"Hannity",51,2020,0,6
"Hannity",52,2020,0,1
"Hurricane_Coverage",35,2020,0,0
"Justice_With_Judge_Jeanine",12,2020,0,0
"Justice_With_Judge_Jeanine",13,2020,0,2
"Justice_With_Judge_Jeanine",19,2020,0,2
"Justice_With_Judge_Jeanine",27,2020,0,2
"Justice_With_Judge_Jeanine",36,2020,0,0
"Justice_With_Judge_Jeanine",40,2020,0,0
"Justice_With_Judge_Jeanine",51,2020,0,0
"Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",40,2020,0,0
"Life_Liberty__Levin",16,2020,0,0
"Life_Liberty__Levin",18,2020,0,0
"Life_Liberty__Levin",25,2020,0,0
"Life_Liberty__Levin",34,2020,0,0
"Life_Liberty__Levin",41,2020,0,0
"Life_Liberty__Levin",47,2020,0,2
"Life_Liberty__Levin",51,2020,0,0
"MediaBuzz",13,2020,0,1
"MediaBuzz",16,2020,0,0
"MediaBuzz",19,2020,0,1
"MediaBuzz",20,2020,0,4
"MediaBuzz",21,2020,0,0
"MediaBuzz",24,2020,0,0
"MediaBuzz",25,2020,0,0
"MediaBuzz",26,2020,0,1
"MediaBuzz",31,2020,0,5
"MediaBuzz",32,2020,0,0
"MediaBuzz",41,2020,0,0
"MediaBuzz",47,2020,0,0
"MediaBuzz",48,2020,0,0
"Outnumbered",10,2020,0,0
"Outnumbered",11,2020,0,1
"Outnumbered",12,2020,0,0
"Outnumbered",13,2020,0,3
"Outnumbered",14,2020,0,2
"Outnumbered",15,2020,0,4
"Outnumbered",16,2020,0,0
"Outnumbered",17,2020,0,1
"Outnumbered",18,2020,0,1
"Outnumbered",20,2020,0,1
"Outnumbered",22,2020,0,0
"Outnumbered",24,2020,0,0
"Outnumbered",25,2020,0,0
"Outnumbered",26,2020,0,1
"Outnumbered",27,2020,0,0
"Outnumbered",28,2020,0,0
"Outnumbered",29,2020,0,1
"Outnumbered",30,2020,0,0
"Outnumbered",32,2020,0,1
"Outnumbered",35,2020,0,0
"Outnumbered",36,2020,0,0
"Outnumbered",38,2020,0,0
"Outnumbered",40,2020,0,0
"Outnumbered",41,2020,0,2
"Outnumbered",44,2020,0,0
"Outnumbered",46,2020,0,0
"Outnumbered",47,2020,0,0
"Outnumbered",49,2020,0,1
"Outnumbered",51,2020,0,0
"Outnumbered",52,2020,0,0
"Outnumbered",53,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",9,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",10,2020,0,1
"Outnumbered_Overtime_With_Harris_Faulkner",11,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",12,2020,0,3
"Outnumbered_Overtime_With_Harris_Faulkner",13,2020,0,5
"Outnumbered_Overtime_With_Harris_Faulkner",14,2020,0,3
"Outnumbered_Overtime_With_Harris_Faulkner",15,2020,0,8
"Outnumbered_Overtime_With_Harris_Faulkner",16,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",17,2020,0,1
"Outnumbered_Overtime_With_Harris_Faulkner",20,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",26,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",27,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",28,2020,0,4
"Outnumbered_Overtime_With_Harris_Faulkner",30,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",31,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",32,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",33,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",34,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",35,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",37,2020,0,3
"Outnumbered_Overtime_With_Harris_Faulkner",38,2020,0,2
"Outnumbered_Overtime_With_Harris_Faulkner",39,2020,0,1
"Outnumbered_Overtime_With_Harris_Faulkner",40,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",41,2020,0,1
"Outnumbered_Overtime_With_Harris_Faulkner",42,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",44,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",46,2020,0,0
"Outnumbered_Overtime_With_Harris_Faulkner",49,2020,0,2
"Outnumbered_Overtime_With_Harris_Faulkner",51,2020,0,1
"Special_Coverage_Anchored_by_Trace_Gallagher",23,2020,0,0
"Special_Coverage_Anchored_by_Trace_Gallagher",49,2020,0,0
"Special_Report_With_Bret_Baier",9,2020,0,0
"Special_Report_With_Bret_Baier",10,2020,0,2
"Special_Report_With_Bret_Baier",11,2020,0,1
"Special_Report_With_Bret_Baier",12,2020,0,0
"Special_Report_With_Bret_Baier",13,2020,0,1
"Special_Report_With_Bret_Baier",15,2020,0,4
"Special_Report_With_Bret_Baier",16,2020,0,4
"Special_Report_With_Bret_Baier",17,2020,0,0
"Special_Report_With_Bret_Baier",18,2020,0,1
"Special_Report_With_Bret_Baier",19,2020,0,5
"Special_Report_With_Bret_Baier",20,2020,0,0
"Special_Report_With_Bret_Baier",21,2020,0,0
"Special_Report_With_Bret_Baier",22,2020,0,0
"Special_Report_With_Bret_Baier",23,2020,0,0
"Special_Report_With_Bret_Baier",24,2020,0,0
"Special_Report_With_Bret_Baier",25,2020,0,4
"Special_Report_With_Bret_Baier",26,2020,0,1
"Special_Report_With_Bret_Baier",27,2020,0,1
"Special_Report_With_Bret_Baier",28,2020,0,3
"Special_Report_With_Bret_Baier",29,2020,0,6
"Special_Report_With_Bret_Baier",30,2020,0,0
"Special_Report_With_Bret_Baier",31,2020,0,0
"Special_Report_With_Bret_Baier",32,2020,0,1
"Special_Report_With_Bret_Baier",33,2020,0,0
"Special_Report_With_Bret_Baier",34,2020,0,1
"Special_Report_With_Bret_Baier",35,2020,0,0
"Special_Report_With_Bret_Baier",36,2020,0,0
"Special_Report_With_Bret_Baier",37,2020,0,3
"Special_Report_With_Bret_Baier",38,2020,0,1
"Special_Report_With_Bret_Baier",39,2020,3,1
"Special_Report_With_Bret_Baier",40,2020,0,0
"Special_Report_With_Bret_Baier",41,2020,0,2
"Special_Report_With_Bret_Baier",42,2020,0,4
"Special_Report_With_Bret_Baier",44,2020,0,2
"Special_Report_With_Bret_Baier",46,2020,0,4
"Special_Report_With_Bret_Baier",47,2020,0,2
"Special_Report_With_Bret_Baier",48,2020,0,2
"Special_Report_With_Bret_Baier",49,2020,0,2
"Special_Report_With_Bret_Baier",51,2020,0,1
"Special_Report_With_Bret_Baier",52,2020,0,0
"Special_Report_With_Bret_Baier",53,2020,0,1
"Sunday_Morning_Futures_With_Maria_Bartiromo",11,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",12,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",20,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",26,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",32,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",40,2020,0,0
"Sunday_Morning_Futures_With_Maria_Bartiromo",50,2020,0,0
"Talking_to_GOATs_With_Jim_Gray",46,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",9,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",10,2020,0,3
"The_Daily_Briefing_With_Dana_Perino",11,2020,0,2
"The_Daily_Briefing_With_Dana_Perino",12,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",13,2020,0,1
"The_Daily_Briefing_With_Dana_Perino",14,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",15,2020,0,2
"The_Daily_Briefing_With_Dana_Perino",16,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",17,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",18,2020,0,4
"The_Daily_Briefing_With_Dana_Perino",20,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",23,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",24,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",25,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",26,2020,0,2
"The_Daily_Briefing_With_Dana_Perino",27,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",28,2020,1,0
"The_Daily_Briefing_With_Dana_Perino",29,2020,0,6
"The_Daily_Briefing_With_Dana_Perino",32,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",33,2020,0,1
"The_Daily_Briefing_With_Dana_Perino",34,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",36,2020,0,1
"The_Daily_Briefing_With_Dana_Perino",37,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",38,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",39,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",40,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",41,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",46,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",47,2020,0,0
"The_Daily_Briefing_With_Dana_Perino",51,2020,0,2
"The_Five",11,2020,0,1
"The_Five",12,2020,0,2
"The_Five",13,2020,0,0
"The_Five",14,2020,0,1
"The_Five",15,2020,0,8
"The_Five",16,2020,0,0
"The_Five",17,2020,0,1
"The_Five",18,2020,0,0
"The_Five",22,2020,0,2
"The_Five",23,2020,0,0
"The_Five",30,2020,0,1
"The_Five",31,2020,0,4
"The_Five",32,2020,0,0
"The_Five",33,2020,0,0
"The_Five",34,2020,0,0
"The_Five",35,2020,0,0
"The_Five",36,2020,0,0
"The_Five",38,2020,0,0
"The_Five",39,2020,0,0
"The_Five",40,2020,0,1
"The_Five",43,2020,0,0
"The_Five",47,2020,0,0
"The_Five",51,2020,0,0
"The_Five",52,2020,0,0
"The_Five",53,2020,0,0
"The_Greg_Gutfeld_Show",11,2020,0,0
"The_Greg_Gutfeld_Show",12,2020,0,2
"The_Greg_Gutfeld_Show",14,2020,0,0
"The_Greg_Gutfeld_Show",16,2020,0,0
"The_Greg_Gutfeld_Show",19,2020,0,0
"The_Greg_Gutfeld_Show",20,2020,0,0
"The_Greg_Gutfeld_Show",22,2020,0,0
"The_Greg_Gutfeld_Show",27,2020,0,0
"The_Greg_Gutfeld_Show",33,2020,0,0
"The_Greg_Gutfeld_Show",34,2020,0,0
"The_Greg_Gutfeld_Show",40,2020,0,0
"The_Greg_Gutfeld_Show",47,2020,0,0
"The_Greg_Gutfeld_Show",52,2020,0,0
"The_Ingraham_Angle",9,2020,0,1
"The_Ingraham_Angle",10,2020,0,0
"The_Ingraham_Angle",11,2020,0,2
"The_Ingraham_Angle",12,2020,0,10
"The_Ingraham_Angle",13,2020,0,8
"The_Ingraham_Angle",14,2020,0,1
"The_Ingraham_Angle",15,2020,0,7
"The_Ingraham_Angle",16,2020,0,1
"The_Ingraham_Angle",17,2020,0,4
"The_Ingraham_Angle",18,2020,0,5
"The_Ingraham_Angle",19,2020,0,0
"The_Ingraham_Angle",20,2020,0,0
"The_Ingraham_Angle",21,2020,0,4
"The_Ingraham_Angle",22,2020,0,5
"The_Ingraham_Angle",23,2020,0,3
"The_Ingraham_Angle",24,2020,0,0
"The_Ingraham_Angle",25,2020,0,1
"The_Ingraham_Angle",27,2020,0,8
"The_Ingraham_Angle",28,2020,3,2
"The_Ingraham_Angle",29,2020,1,1
"The_Ingraham_Angle",33,2020,0,0
"The_Ingraham_Angle",36,2020,0,0
"The_Ingraham_Angle",38,2020,1,0
"The_Ingraham_Angle",40,2020,0,2
"The_Ingraham_Angle",41,2020,0,0
"The_Ingraham_Angle",42,2020,2,5
"The_Ingraham_Angle",44,2020,0,1
"The_Ingraham_Angle",46,2020,0,0
"The_Ingraham_Angle",47,2020,0,1
"The_Ingraham_Angle",48,2020,3,2
"The_Ingraham_Angle",53,2020,0,0
"The_Journal_Editorial_Report",11,2020,0,1
"The_Journal_Editorial_Report",24,2020,0,0
"The_Journal_Editorial_Report",26,2020,0,0
"The_Journal_Editorial_Report",30,2020,0,0
"The_Journal_Editorial_Report",31,2020,0,0
"The_Journal_Editorial_Report",37,2020,0,0
"The_Journal_Editorial_Report",40,2020,0,0
"The_Journal_Editorial_Report",41,2020,0,0
"The_Journal_Editorial_Report",44,2020,0,0
"The_Journal_Editorial_Report",46,2020,0,0
"The_Journal_Editorial_Report",48,2020,0,0
"The_Journal_Editorial_Report",49,2020,0,0
"The_Journal_Editorial_Report",50,2020,0,0
"The_Journal_Editorial_Report",51,2020,0,0
"The_Journal_Editorial_Report",52,2020,0,0
"The_Next_Revolution_With_Steve_Hilton",12,2020,0,2
"The_Next_Revolution_With_Steve_Hilton",13,2020,0,3
"The_Next_Revolution_With_Steve_Hilton",17,2020,0,2
"The_Next_Revolution_With_Steve_Hilton",27,2020,0,0
"The_Next_Revolution_With_Steve_Hilton",28,2020,0,0
"The_Story_With_Martha_MacCallum",10,2020,0,0
"The_Story_With_Martha_MacCallum",12,2020,0,0
"The_Story_With_Martha_MacCallum",13,2020,0,0
"The_Story_With_Martha_MacCallum",14,2020,0,1
"The_Story_With_Martha_MacCallum",15,2020,0,1
"The_Story_With_Martha_MacCallum",16,2020,0,3
"The_Story_With_Martha_MacCallum",17,2020,0,0
"The_Story_With_Martha_MacCallum",20,2020,1,0
"The_Story_With_Martha_MacCallum",23,2020,0,0
"The_Story_With_Martha_MacCallum",24,2020,0,0
"The_Story_With_Martha_MacCallum",25,2020,0,0
"The_Story_With_Martha_MacCallum",27,2020,3,0
"The_Story_With_Martha_MacCallum",28,2020,0,1
"The_Story_With_Martha_MacCallum",29,2020,0,0
"The_Story_With_Martha_MacCallum",30,2020,0,0
"The_Story_With_Martha_MacCallum",31,2020,0,0
"The_Story_With_Martha_MacCallum",34,2020,0,0
"The_Story_With_Martha_MacCallum",40,2020,0,0
"The_Story_With_Martha_MacCallum",41,2020,0,1
"The_Story_With_Martha_MacCallum",44,2020,0,0
"The_Story_With_Martha_MacCallum",46,2020,0,3
"The_Story_With_Martha_MacCallum",48,2020,0,2
"The_Story_With_Martha_MacCallum",51,2020,0,0
"Tucker_Carlson_Tonight",11,2020,0,1
"Tucker_Carlson_Tonight",12,2020,0,2
"Tucker_Carlson_Tonight",13,2020,0,2
"Tucker_Carlson_Tonight",14,2020,0,1
"Tucker_Carlson_Tonight",15,2020,0,3
"Tucker_Carlson_Tonight",16,2020,0,3
"Tucker_Carlson_Tonight",17,2020,0,3
"Tucker_Carlson_Tonight",18,2020,0,1
"Tucker_Carlson_Tonight",19,2020,0,0
"Tucker_Carlson_Tonight",20,2020,0,21
"Tucker_Carlson_Tonight",21,2020,0,0
"Tucker_Carlson_Tonight",23,2020,0,0
"Tucker_Carlson_Tonight",26,2020,0,0
"Tucker_Carlson_Tonight",27,2020,0,1
"Tucker_Carlson_Tonight",28,2020,0,0
"Tucker_Carlson_Tonight",29,2020,0,0
"Tucker_Carlson_Tonight",30,2020,0,2
"Tucker_Carlson_Tonight",31,2020,0,2
"Tucker_Carlson_Tonight",32,2020,0,0
"Tucker_Carlson_Tonight",33,2020,1,0
"Tucker_Carlson_Tonight",34,2020,0,0
"Tucker_Carlson_Tonight",35,2020,0,0
"Tucker_Carlson_Tonight",36,2020,0,0
"Tucker_Carlson_Tonight",37,2020,1,0
"Tucker_Carlson_Tonight",38,2020,5,2
"Tucker_Carlson_Tonight",40,2020,0,0
"Tucker_Carlson_Tonight",41,2020,0,0
"Tucker_Carlson_Tonight",42,2020,0,0
"Tucker_Carlson_Tonight",44,2020,0,1
"Tucker_Carlson_Tonight",45,2020,0,0
"Tucker_Carlson_Tonight",47,2020,0,0
"Tucker_Carlson_Tonight",48,2020,3,17
"Tucker_Carlson_Tonight",49,2020,0,0
"Tucker_Carlson_Tonight",51,2020,0,5
"Tucker_Carlson_Tonight",52,2020,0,3
"Tucker_Carlson_Tonight",53,2020,0,0
"Watters_World",40,2020,0,0
"Your_World_With_Neil_Cavuto",10,2020,0,0
"Your_World_With_Neil_Cavuto",11,2020,0,0
"Your_World_With_Neil_Cavuto",12,2020,0,0
"Your_World_With_Neil_Cavuto",13,2020,0,0
"Your_World_With_Neil_Cavuto",14,2020,0,0
"Your_World_With_Neil_Cavuto",15,2020,0,3
"Your_World_With_Neil_Cavuto",16,2020,0,0
"Your_World_With_Neil_Cavuto",17,2020,0,0
"Your_World_With_Neil_Cavuto",18,2020,0,2
"Your_World_With_Neil_Cavuto",20,2020,0,0
"Your_World_With_Neil_Cavuto",23,2020,0,0
"Your_World_With_Neil_Cavuto",24,2020,0,0
"Your_World_With_Neil_Cavuto",25,2020,0,0
"Your_World_With_Neil_Cavuto",27,2020,0,2
"Your_World_With_Neil_Cavuto",28,2020,0,1
"Your_World_With_Neil_Cavuto",29,2020,0,1
"Your_World_With_Neil_Cavuto",30,2020,0,2
"Your_World_With_Neil_Cavuto",31,2020,0,2
"Your_World_With_Neil_Cavuto",32,2020,0,0
"Your_World_With_Neil_Cavuto",33,2020,0,0
"Your_World_With_Neil_Cavuto",34,2020,0,0
"Your_World_With_Neil_Cavuto",37,2020,0,1
"Your_World_With_Neil_Cavuto",40,2020,0,0
"Your_World_With_Neil_Cavuto",41,2020,0,0
"Your_World_With_Neil_Cavuto",44,2020,0,0
"Your_World_With_Neil_Cavuto",45,2020,0,0
"Your_World_With_Neil_Cavuto",46,2020,0,0
"Your_World_With_Neil_Cavuto",48,2020,0,0
"Your_World_With_Neil_Cavuto",49,2020,0,0
"Your_World_With_Neil_Cavuto",52,2020,0,0
"All_In_With_Chris_Hayes",9,2020,0,0
"All_In_With_Chris_Hayes",11,2020,0,0
"All_In_With_Chris_Hayes",12,2020,0,0
"All_In_With_Chris_Hayes",13,2020,0,0
"All_In_With_Chris_Hayes",14,2020,0,0
"All_In_With_Chris_Hayes",16,2020,0,0
"All_In_With_Chris_Hayes",17,2020,0,0
"All_In_With_Chris_Hayes",18,2020,0,2
"All_In_With_Chris_Hayes",19,2020,0,0
"All_In_With_Chris_Hayes",20,2020,0,10
"All_In_With_Chris_Hayes",21,2020,0,1
"All_In_With_Chris_Hayes",25,2020,0,0
"All_In_With_Chris_Hayes",27,2020,0,1
"All_In_With_Chris_Hayes",28,2020,0,0
"All_In_With_Chris_Hayes",29,2020,0,2
"All_In_With_Chris_Hayes",30,2020,0,1
"All_In_With_Chris_Hayes",31,2020,0,4
"All_In_With_Chris_Hayes",33,2020,0,0
"All_In_With_Chris_Hayes",34,2020,0,0
"All_In_With_Chris_Hayes",35,2020,0,0
"All_In_With_Chris_Hayes",37,2020,0,3
"All_In_With_Chris_Hayes",38,2020,0,4
"All_In_With_Chris_Hayes",39,2020,0,0
"All_In_With_Chris_Hayes",40,2020,0,0
"All_In_With_Chris_Hayes",41,2020,0,5
"All_In_With_Chris_Hayes",42,2020,0,0
"All_In_With_Chris_Hayes",43,2020,0,0
"All_In_With_Chris_Hayes",44,2020,0,0
"All_In_With_Chris_Hayes",45,2020,1,0
"All_In_With_Chris_Hayes",46,2020,1,1
"All_In_With_Chris_Hayes",47,2020,3,1
"All_In_With_Chris_Hayes",48,2020,0,1
"All_In_With_Chris_Hayes",49,2020,1,5
"All_In_With_Chris_Hayes",50,2020,0,0
"All_In_With_Chris_Hayes",51,2020,0,0
"All_In_With_Chris_Hayes",52,2020,0,0
"All_In_With_Chris_Hayes",53,2020,0,0
"AM_Joy",10,2020,0,0
"AM_Joy",12,2020,0,2
"AM_Joy",13,2020,0,1
"AM_Joy",14,2020,0,0
"AM_Joy",16,2020,0,3
"AM_Joy",17,2020,0,3
