"network","week","wordcounts","show","year","death_text","health_text"
"fox",22,1023,"Outnumbered",2020,6,46
"fox",24,70,"Outnumbered",2020,2,0
"fox",25,420,"Outnumbered",2020,3,1
"fox",26,1493,"Outnumbered",2020,14,31
"fox",27,780,"Outnumbered",2020,11,11
"fox",28,501,"Outnumbered",2020,2,1
"fox",29,873,"Outnumbered",2020,10,11
"fox",30,571,"Outnumbered",2020,3,10
"fox",32,458,"Outnumbered",2020,1,7
"fox",35,341,"Outnumbered",2020,1,9
"fox",36,1196,"Outnumbered",2020,2,29
"fox",38,1066,"Outnumbered",2020,8,18
"fox",40,4190,"Outnumbered",2020,15,115
"fox",41,802,"Outnumbered",2020,2,14
"fox",44,388,"Outnumbered",2020,1,2
"fox",46,526,"Outnumbered",2020,3,10
"fox",47,1154,"Outnumbered",2020,8,20
"fox",49,602,"Outnumbered",2020,1,16
"fox",51,1140,"Outnumbered",2020,10,26
"fox",52,405,"Outnumbered",2020,1,6
"fox",53,223,"Outnumbered",2020,2,1
"fox",7,683,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,26
"fox",9,1465,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,54
"fox",10,3194,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,225
"fox",11,1267,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,40
"fox",12,3240,"Outnumbered_Overtime_With_Harris_Faulkner",2020,24,149
"fox",13,5117,"Outnumbered_Overtime_With_Harris_Faulkner",2020,40,330
"fox",14,6352,"Outnumbered_Overtime_With_Harris_Faulkner",2020,57,380
"fox",15,5277,"Outnumbered_Overtime_With_Harris_Faulkner",2020,57,231
"fox",16,1152,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,39
"fox",17,3391,"Outnumbered_Overtime_With_Harris_Faulkner",2020,16,128
"fox",20,1373,"Outnumbered_Overtime_With_Harris_Faulkner",2020,12,28
"fox",26,1549,"Outnumbered_Overtime_With_Harris_Faulkner",2020,16,48
"fox",27,897,"Outnumbered_Overtime_With_Harris_Faulkner",2020,18,19
"fox",28,1870,"Outnumbered_Overtime_With_Harris_Faulkner",2020,10,30
"fox",30,1179,"Outnumbered_Overtime_With_Harris_Faulkner",2020,8,12
"fox",31,826,"Outnumbered_Overtime_With_Harris_Faulkner",2020,6,12
"fox",32,604,"Outnumbered_Overtime_With_Harris_Faulkner",2020,8,10
"fox",33,976,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,20
"fox",34,620,"Outnumbered_Overtime_With_Harris_Faulkner",2020,3,8
"fox",35,374,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,7
"fox",37,894,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,29
"fox",38,1058,"Outnumbered_Overtime_With_Harris_Faulkner",2020,13,45
"fox",39,855,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,12
"fox",40,3144,"Outnumbered_Overtime_With_Harris_Faulkner",2020,14,111
"fox",41,2500,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,44
"fox",42,818,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,21
"fox",44,538,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,3
"fox",46,381,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,5
"fox",49,1785,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,56
"fox",51,1197,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,61
"fox",23,2026,"Special_Coverage_Anchored_by_Trace_Gallagher",2020,28,34
"fox",49,607,"Special_Coverage_Anchored_by_Trace_Gallagher",2020,5,24
"fox",7,334,"Special_Report_With_Bret_Baier",2020,5,10
"fox",8,1303,"Special_Report_With_Bret_Baier",2020,11,54
"fox",9,1500,"Special_Report_With_Bret_Baier",2020,5,51
"fox",10,2131,"Special_Report_With_Bret_Baier",2020,15,69
"fox",11,3888,"Special_Report_With_Bret_Baier",2020,26,120
"fox",12,2853,"Special_Report_With_Bret_Baier",2020,21,104
"fox",13,1727,"Special_Report_With_Bret_Baier",2020,22,61
"fox",15,764,"Special_Report_With_Bret_Baier",2020,6,46
"fox",16,2346,"Special_Report_With_Bret_Baier",2020,15,55
"fox",17,3387,"Special_Report_With_Bret_Baier",2020,27,83
"fox",18,3314,"Special_Report_With_Bret_Baier",2020,31,54
"fox",19,3094,"Special_Report_With_Bret_Baier",2020,31,55
"fox",20,1313,"Special_Report_With_Bret_Baier",2020,10,40
"fox",21,1611,"Special_Report_With_Bret_Baier",2020,9,26
"fox",22,840,"Special_Report_With_Bret_Baier",2020,12,8
"fox",23,812,"Special_Report_With_Bret_Baier",2020,5,14
"fox",24,2262,"Special_Report_With_Bret_Baier",2020,12,52
"fox",25,3245,"Special_Report_With_Bret_Baier",2020,21,49
"fox",26,1652,"Special_Report_With_Bret_Baier",2020,10,40
"fox",27,2705,"Special_Report_With_Bret_Baier",2020,24,70
"fox",28,2197,"Special_Report_With_Bret_Baier",2020,15,44
"fox",29,3074,"Special_Report_With_Bret_Baier",2020,24,79
"fox",30,699,"Special_Report_With_Bret_Baier",2020,5,13
"fox",31,676,"Special_Report_With_Bret_Baier",2020,3,7
"fox",32,2375,"Special_Report_With_Bret_Baier",2020,20,64
"fox",33,487,"Special_Report_With_Bret_Baier",2020,5,5
"fox",34,1101,"Special_Report_With_Bret_Baier",2020,8,29
"fox",35,831,"Special_Report_With_Bret_Baier",2020,9,17
"fox",36,2396,"Special_Report_With_Bret_Baier",2020,27,57
"fox",37,1975,"Special_Report_With_Bret_Baier",2020,18,54
"fox",38,699,"Special_Report_With_Bret_Baier",2020,8,11
"fox",39,1518,"Special_Report_With_Bret_Baier",2020,7,29
"fox",40,6702,"Special_Report_With_Bret_Baier",2020,26,212
"fox",41,3578,"Special_Report_With_Bret_Baier",2020,8,92
"fox",42,1718,"Special_Report_With_Bret_Baier",2020,15,34
"fox",44,1398,"Special_Report_With_Bret_Baier",2020,16,40
"fox",46,4129,"Special_Report_With_Bret_Baier",2020,38,103
"fox",47,921,"Special_Report_With_Bret_Baier",2020,3,32
"fox",48,1409,"Special_Report_With_Bret_Baier",2020,8,42
"fox",49,2727,"Special_Report_With_Bret_Baier",2020,15,106
"fox",51,2876,"Special_Report_With_Bret_Baier",2020,31,92
"fox",52,4225,"Special_Report_With_Bret_Baier",2020,24,68
"fox",53,913,"Special_Report_With_Bret_Baier",2020,4,28
"fox",11,826,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,25
"fox",12,1038,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,23
"fox",20,663,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,3
"fox",26,451,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,5,10
"fox",32,244,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,0,1
"fox",40,3248,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,12,84
"fox",50,205,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,2,3
"fox",46,69,"Talking_to_GOATs_With_Jim_Gray",2020,1,5
"fox",6,304,"The_Daily_Briefing_With_Dana_Perino",2020,3,10
"fox",8,293,"The_Daily_Briefing_With_Dana_Perino",2020,3,16
"fox",9,2423,"The_Daily_Briefing_With_Dana_Perino",2020,15,90
"fox",10,3966,"The_Daily_Briefing_With_Dana_Perino",2020,31,127
"fox",11,6219,"The_Daily_Briefing_With_Dana_Perino",2020,28,191
"fox",12,3968,"The_Daily_Briefing_With_Dana_Perino",2020,28,200
"fox",13,3976,"The_Daily_Briefing_With_Dana_Perino",2020,24,136
"fox",14,3055,"The_Daily_Briefing_With_Dana_Perino",2020,31,138
"fox",15,3472,"The_Daily_Briefing_With_Dana_Perino",2020,22,110
"fox",16,2801,"The_Daily_Briefing_With_Dana_Perino",2020,26,93
"fox",17,3771,"The_Daily_Briefing_With_Dana_Perino",2020,23,96
"fox",18,1913,"The_Daily_Briefing_With_Dana_Perino",2020,17,56
"fox",20,1271,"The_Daily_Briefing_With_Dana_Perino",2020,11,37
"fox",23,355,"The_Daily_Briefing_With_Dana_Perino",2020,11,2
"fox",24,495,"The_Daily_Briefing_With_Dana_Perino",2020,4,8
"fox",25,639,"The_Daily_Briefing_With_Dana_Perino",2020,7,7
"fox",26,1627,"The_Daily_Briefing_With_Dana_Perino",2020,5,40
"fox",27,400,"The_Daily_Briefing_With_Dana_Perino",2020,0,10
"fox",28,1065,"The_Daily_Briefing_With_Dana_Perino",2020,5,36
"fox",29,2061,"The_Daily_Briefing_With_Dana_Perino",2020,21,69
"fox",32,2654,"The_Daily_Briefing_With_Dana_Perino",2020,18,54
"fox",33,1154,"The_Daily_Briefing_With_Dana_Perino",2020,3,19
"fox",34,710,"The_Daily_Briefing_With_Dana_Perino",2020,3,6
"fox",36,763,"The_Daily_Briefing_With_Dana_Perino",2020,8,17
"fox",37,915,"The_Daily_Briefing_With_Dana_Perino",2020,8,11
"fox",38,962,"The_Daily_Briefing_With_Dana_Perino",2020,4,32
"fox",39,397,"The_Daily_Briefing_With_Dana_Perino",2020,4,12
"fox",40,3687,"The_Daily_Briefing_With_Dana_Perino",2020,4,128
"fox",41,2196,"The_Daily_Briefing_With_Dana_Perino",2020,10,35
"fox",46,465,"The_Daily_Briefing_With_Dana_Perino",2020,8,25
"fox",47,568,"The_Daily_Briefing_With_Dana_Perino",2020,5,21
"fox",51,1036,"The_Daily_Briefing_With_Dana_Perino",2020,2,39
"fox",8,152,"The_Five",2020,0,2
"fox",11,2016,"The_Five",2020,14,74
"fox",12,3606,"The_Five",2020,28,137
"fox",13,507,"The_Five",2020,4,24
"fox",14,3456,"The_Five",2020,29,115
"fox",15,1489,"The_Five",2020,3,27
"fox",16,2379,"The_Five",2020,18,63
"fox",17,1719,"The_Five",2020,11,48
"fox",18,328,"The_Five",2020,1,6
"fox",22,504,"The_Five",2020,7,6
"fox",23,254,"The_Five",2020,4,8
"fox",30,690,"The_Five",2020,4,15
"fox",31,1382,"The_Five",2020,10,54
"fox",32,514,"The_Five",2020,1,9
"fox",33,563,"The_Five",2020,7,7
"fox",34,787,"The_Five",2020,4,6
"fox",35,813,"The_Five",2020,11,9
"fox",36,2290,"The_Five",2020,11,33
"fox",38,877,"The_Five",2020,1,19
"fox",39,111,"The_Five",2020,0,3
"fox",40,4556,"The_Five",2020,6,173
"fox",43,831,"The_Five",2020,13,51
"fox",47,180,"The_Five",2020,6,12
"fox",51,282,"The_Five",2020,3,5
"fox",52,67,"The_Five",2020,0,2
"fox",53,435,"The_Five",2020,3,22
"fox",11,513,"The_Greg_Gutfeld_Show",2020,2,12
"fox",12,524,"The_Greg_Gutfeld_Show",2020,5,31
"fox",14,379,"The_Greg_Gutfeld_Show",2020,4,6
"fox",16,461,"The_Greg_Gutfeld_Show",2020,4,20
"fox",19,176,"The_Greg_Gutfeld_Show",2020,4,9
"fox",20,488,"The_Greg_Gutfeld_Show",2020,4,9
"fox",22,150,"The_Greg_Gutfeld_Show",2020,2,0
"fox",27,300,"The_Greg_Gutfeld_Show",2020,6,5
"fox",33,55,"The_Greg_Gutfeld_Show",2020,0,3
"fox",34,1003,"The_Greg_Gutfeld_Show",2020,6,48
"fox",40,2495,"The_Greg_Gutfeld_Show",2020,7,66
"fox",47,255,"The_Greg_Gutfeld_Show",2020,1,6
"fox",52,367,"The_Greg_Gutfeld_Show",2020,2,5
"fox",9,990,"The_Ingraham_Angle",2020,7,43
"fox",10,754,"The_Ingraham_Angle",2020,9,27
"fox",11,2089,"The_Ingraham_Angle",2020,7,62
"fox",12,3225,"The_Ingraham_Angle",2020,24,166
"fox",13,4913,"The_Ingraham_Angle",2020,31,239
"fox",14,2595,"The_Ingraham_Angle",2020,39,132
"fox",15,4692,"The_Ingraham_Angle",2020,113,186
"fox",16,4467,"The_Ingraham_Angle",2020,67,168
"fox",17,2048,"The_Ingraham_Angle",2020,17,133
"fox",18,3473,"The_Ingraham_Angle",2020,40,162
"fox",19,885,"The_Ingraham_Angle",2020,13,20
"fox",20,1107,"The_Ingraham_Angle",2020,12,26
"fox",21,1741,"The_Ingraham_Angle",2020,17,53
"fox",22,2266,"The_Ingraham_Angle",2020,15,97
"fox",23,445,"The_Ingraham_Angle",2020,3,34
"fox",24,555,"The_Ingraham_Angle",2020,7,25
"fox",25,1072,"The_Ingraham_Angle",2020,15,23
"fox",27,1130,"The_Ingraham_Angle",2020,20,43
"fox",28,927,"The_Ingraham_Angle",2020,4,44
"fox",29,1637,"The_Ingraham_Angle",2020,12,77
"fox",33,884,"The_Ingraham_Angle",2020,9,4
"fox",36,495,"The_Ingraham_Angle",2020,9,10
"fox",38,848,"The_Ingraham_Angle",2020,2,14
"fox",40,4435,"The_Ingraham_Angle",2020,30,209
"fox",41,897,"The_Ingraham_Angle",2020,15,49
"fox",42,690,"The_Ingraham_Angle",2020,5,20
"fox",44,191,"The_Ingraham_Angle",2020,1,2
"fox",46,556,"The_Ingraham_Angle",2020,4,3
"fox",47,996,"The_Ingraham_Angle",2020,8,39
"fox",48,1616,"The_Ingraham_Angle",2020,14,65
"fox",53,795,"The_Ingraham_Angle",2020,21,30
"fox",11,1564,"The_Journal_Editorial_Report",2020,7,61
"fox",24,96,"The_Journal_Editorial_Report",2020,3,1
"fox",26,1079,"The_Journal_Editorial_Report",2020,10,16
"fox",30,706,"The_Journal_Editorial_Report",2020,0,10
"fox",31,456,"The_Journal_Editorial_Report",2020,3,30
"fox",37,520,"The_Journal_Editorial_Report",2020,1,13
"fox",40,1438,"The_Journal_Editorial_Report",2020,6,44
"fox",41,1020,"The_Journal_Editorial_Report",2020,3,13
"fox",44,540,"The_Journal_Editorial_Report",2020,3,2
"fox",46,504,"The_Journal_Editorial_Report",2020,2,10
"fox",48,442,"The_Journal_Editorial_Report",2020,0,15
"fox",49,485,"The_Journal_Editorial_Report",2020,1,12
"fox",50,203,"The_Journal_Editorial_Report",2020,0,3
"fox",51,686,"The_Journal_Editorial_Report",2020,2,23
"fox",52,495,"The_Journal_Editorial_Report",2020,2,10
"fox",12,993,"The_Next_Revolution_With_Steve_Hilton",2020,7,38
"fox",13,1393,"The_Next_Revolution_With_Steve_Hilton",2020,19,55
"fox",17,859,"The_Next_Revolution_With_Steve_Hilton",2020,10,53
"fox",27,29,"The_Next_Revolution_With_Steve_Hilton",2020,2,0
"fox",28,453,"The_Next_Revolution_With_Steve_Hilton",2020,1,13
"fox",10,1063,"The_Story_With_Martha_MacCallum",2020,5,19
"fox",12,1096,"The_Story_With_Martha_MacCallum",2020,8,53
"fox",13,1444,"The_Story_With_Martha_MacCallum",2020,15,61
"fox",14,1320,"The_Story_With_Martha_MacCallum",2020,15,69
"fox",15,2160,"The_Story_With_Martha_MacCallum",2020,23,101
"fox",16,1384,"The_Story_With_Martha_MacCallum",2020,18,69
"fox",17,3609,"The_Story_With_Martha_MacCallum",2020,28,96
"fox",20,762,"The_Story_With_Martha_MacCallum",2020,11,31
"fox",23,565,"The_Story_With_Martha_MacCallum",2020,3,26
"fox",24,809,"The_Story_With_Martha_MacCallum",2020,7,4
"fox",25,1105,"The_Story_With_Martha_MacCallum",2020,3,28
"fox",27,878,"The_Story_With_Martha_MacCallum",2020,9,41
"fox",28,448,"The_Story_With_Martha_MacCallum",2020,12,14
"fox",29,545,"The_Story_With_Martha_MacCallum",2020,5,8
"fox",30,553,"The_Story_With_Martha_MacCallum",2020,2,6
"fox",31,379,"The_Story_With_Martha_MacCallum",2020,11,5
"fox",34,152,"The_Story_With_Martha_MacCallum",2020,0,2
"fox",40,1209,"The_Story_With_Martha_MacCallum",2020,3,19
"fox",41,1202,"The_Story_With_Martha_MacCallum",2020,2,21
"fox",44,781,"The_Story_With_Martha_MacCallum",2020,4,17
"fox",46,1143,"The_Story_With_Martha_MacCallum",2020,4,34
"fox",48,365,"The_Story_With_Martha_MacCallum",2020,0,14
"fox",51,297,"The_Story_With_Martha_MacCallum",2020,0,4
"fox",11,4323,"Tucker_Carlson_Tonight",2020,42,156
"fox",12,4281,"Tucker_Carlson_Tonight",2020,22,165
"fox",13,3054,"Tucker_Carlson_Tonight",2020,28,160
"fox",14,4648,"Tucker_Carlson_Tonight",2020,50,160
"fox",15,4227,"Tucker_Carlson_Tonight",2020,82,146
"fox",16,1946,"Tucker_Carlson_Tonight",2020,18,69
"fox",17,3064,"Tucker_Carlson_Tonight",2020,36,149
"fox",18,2614,"Tucker_Carlson_Tonight",2020,29,108
"fox",19,647,"Tucker_Carlson_Tonight",2020,13,10
"fox",20,1976,"Tucker_Carlson_Tonight",2020,11,49
"fox",21,73,"Tucker_Carlson_Tonight",2020,0,0
"fox",23,556,"Tucker_Carlson_Tonight",2020,1,1
"fox",26,793,"Tucker_Carlson_Tonight",2020,1,23
"fox",27,244,"Tucker_Carlson_Tonight",2020,0,14
"fox",28,1308,"Tucker_Carlson_Tonight",2020,11,67
"fox",29,1513,"Tucker_Carlson_Tonight",2020,31,54
"fox",30,1049,"Tucker_Carlson_Tonight",2020,7,27
"fox",31,1321,"Tucker_Carlson_Tonight",2020,4,39
"fox",32,575,"Tucker_Carlson_Tonight",2020,7,11
"fox",33,292,"Tucker_Carlson_Tonight",2020,5,9
"fox",34,1477,"Tucker_Carlson_Tonight",2020,16,38
"fox",35,190,"Tucker_Carlson_Tonight",2020,11,12
"fox",36,731,"Tucker_Carlson_Tonight",2020,2,25
"fox",37,482,"Tucker_Carlson_Tonight",2020,4,3
"fox",38,3872,"Tucker_Carlson_Tonight",2020,35,110
"fox",40,5683,"Tucker_Carlson_Tonight",2020,59,214
"fox",41,1888,"Tucker_Carlson_Tonight",2020,14,45
"fox",42,1156,"Tucker_Carlson_Tonight",2020,25,14
"fox",44,613,"Tucker_Carlson_Tonight",2020,0,13
"fox",45,347,"Tucker_Carlson_Tonight",2020,2,16
"fox",47,639,"Tucker_Carlson_Tonight",2020,8,11
"fox",48,3412,"Tucker_Carlson_Tonight",2020,43,109
"fox",49,2859,"Tucker_Carlson_Tonight",2020,16,60
"fox",51,857,"Tucker_Carlson_Tonight",2020,15,47
"fox",52,971,"Tucker_Carlson_Tonight",2020,7,25
"fox",53,431,"Tucker_Carlson_Tonight",2020,23,16
"fox",40,983,"Watters_World",2020,3,37
"fox",7,369,"Your_World_With_Neil_Cavuto",2020,1,20
"fox",8,257,"Your_World_With_Neil_Cavuto",2020,2,7
"fox",10,4081,"Your_World_With_Neil_Cavuto",2020,12,121
"fox",11,1229,"Your_World_With_Neil_Cavuto",2020,5,22
"fox",12,2438,"Your_World_With_Neil_Cavuto",2020,18,69
"fox",13,1865,"Your_World_With_Neil_Cavuto",2020,7,84
"fox",14,2145,"Your_World_With_Neil_Cavuto",2020,12,100
"fox",15,1549,"Your_World_With_Neil_Cavuto",2020,5,56
"fox",16,586,"Your_World_With_Neil_Cavuto",2020,3,20
"fox",17,1278,"Your_World_With_Neil_Cavuto",2020,5,71
"fox",18,2660,"Your_World_With_Neil_Cavuto",2020,11,113
"fox",20,1017,"Your_World_With_Neil_Cavuto",2020,6,91
"fox",23,279,"Your_World_With_Neil_Cavuto",2020,1,10
"fox",24,935,"Your_World_With_Neil_Cavuto",2020,5,19
"fox",25,139,"Your_World_With_Neil_Cavuto",2020,0,5
"fox",27,1067,"Your_World_With_Neil_Cavuto",2020,1,30
"fox",28,1113,"Your_World_With_Neil_Cavuto",2020,15,31
"fox",29,1453,"Your_World_With_Neil_Cavuto",2020,11,23
"fox",30,405,"Your_World_With_Neil_Cavuto",2020,1,9
"fox",31,1351,"Your_World_With_Neil_Cavuto",2020,4,31
"fox",32,611,"Your_World_With_Neil_Cavuto",2020,2,1
"fox",33,352,"Your_World_With_Neil_Cavuto",2020,3,10
"fox",34,956,"Your_World_With_Neil_Cavuto",2020,5,15
"fox",37,1043,"Your_World_With_Neil_Cavuto",2020,4,17
"fox",40,1585,"Your_World_With_Neil_Cavuto",2020,3,39
"fox",41,581,"Your_World_With_Neil_Cavuto",2020,1,16
"fox",44,1020,"Your_World_With_Neil_Cavuto",2020,4,19
"fox",45,702,"Your_World_With_Neil_Cavuto",2020,1,16
"fox",46,570,"Your_World_With_Neil_Cavuto",2020,1,10
"fox",48,710,"Your_World_With_Neil_Cavuto",2020,6,19
"fox",49,464,"Your_World_With_Neil_Cavuto",2020,3,20
"fox",52,1471,"Your_World_With_Neil_Cavuto",2020,4,25
"msnbc",9,748,"All_In_With_Chris_Hayes",2020,7,19
"msnbc",11,703,"All_In_With_Chris_Hayes",2020,7,20
"msnbc",12,1007,"All_In_With_Chris_Hayes",2020,9,34
"msnbc",13,926,"All_In_With_Chris_Hayes",2020,7,27
"msnbc",14,376,"All_In_With_Chris_Hayes",2020,0,5
"msnbc",16,948,"All_In_With_Chris_Hayes",2020,31,46
"msnbc",17,1487,"All_In_With_Chris_Hayes",2020,20,50
"msnbc",18,3854,"All_In_With_Chris_Hayes",2020,55,147
"msnbc",19,1886,"All_In_With_Chris_Hayes",2020,36,49
"msnbc",20,2379,"All_In_With_Chris_Hayes",2020,62,67
"msnbc",21,2942,"All_In_With_Chris_Hayes",2020,53,71
"msnbc",25,462,"All_In_With_Chris_Hayes",2020,8,10
"msnbc",27,2052,"All_In_With_Chris_Hayes",2020,15,101
"msnbc",28,1062,"All_In_With_Chris_Hayes",2020,24,35
"msnbc",29,3576,"All_In_With_Chris_Hayes",2020,36,77
"msnbc",30,1373,"All_In_With_Chris_Hayes",2020,15,40
"msnbc",31,4202,"All_In_With_Chris_Hayes",2020,51,100
"msnbc",33,900,"All_In_With_Chris_Hayes",2020,27,9
"msnbc",34,243,"All_In_With_Chris_Hayes",2020,2,2
"msnbc",35,324,"All_In_With_Chris_Hayes",2020,7,4
"msnbc",37,1189,"All_In_With_Chris_Hayes",2020,8,34
"msnbc",38,1432,"All_In_With_Chris_Hayes",2020,11,37
"msnbc",39,977,"All_In_With_Chris_Hayes",2020,0,19
"msnbc",40,4221,"All_In_With_Chris_Hayes",2020,20,135
"msnbc",41,1243,"All_In_With_Chris_Hayes",2020,19,42
"msnbc",42,1118,"All_In_With_Chris_Hayes",2020,11,35
"msnbc",43,1047,"All_In_With_Chris_Hayes",2020,5,15
"msnbc",44,1848,"All_In_With_Chris_Hayes",2020,23,55
"msnbc",45,734,"All_In_With_Chris_Hayes",2020,4,17
"msnbc",46,2798,"All_In_With_Chris_Hayes",2020,30,86
"msnbc",47,1584,"All_In_With_Chris_Hayes",2020,16,27
"msnbc",48,1855,"All_In_With_Chris_Hayes",2020,14,78
"msnbc",49,2425,"All_In_With_Chris_Hayes",2020,35,82
"msnbc",50,1305,"All_In_With_Chris_Hayes",2020,8,81
"msnbc",51,300,"All_In_With_Chris_Hayes",2020,4,19
"msnbc",52,867,"All_In_With_Chris_Hayes",2020,11,19
"msnbc",53,1093,"All_In_With_Chris_Hayes",2020,11,28
"msnbc",10,1932,"AM_Joy",2020,15,78
"msnbc",12,2680,"AM_Joy",2020,26,96
"msnbc",13,3541,"AM_Joy",2020,43,147
"msnbc",14,1143,"AM_Joy",2020,6,44
"msnbc",16,2477,"AM_Joy",2020,35,57
"msnbc",17,4166,"AM_Joy",2020,45,134
"msnbc",19,886,"AM_Joy",2020,4,48
"msnbc",20,1802,"AM_Joy",2020,22,59
"msnbc",21,1150,"AM_Joy",2020,22,31
"msnbc",22,659,"AM_Joy",2020,14,15
"msnbc",25,1177,"AM_Joy",2020,6,12
"msnbc",28,3023,"AM_Joy",2020,27,42
"msnbc",29,435,"AM_Joy",2020,7,8
"msnbc",30,472,"AM_Joy",2020,5,5
"msnbc",32,981,"AM_Joy",2020,14,21
"msnbc",35,779,"AM_Joy",2020,15,6
"msnbc",36,413,"AM_Joy",2020,4,8
"msnbc",40,2241,"AM_Joy",2020,4,138
"msnbc",41,1673,"AM_Joy",2020,8,59
"msnbc",43,1565,"AM_Joy",2020,22,41
"msnbc",44,1225,"AM_Joy",2020,20,33
"msnbc",47,2712,"AM_Joy",2020,16,71
"msnbc",48,1856,"AM_Joy",2020,13,58
"msnbc",38,253,"American_Voices_With_Alicia_Menendez",2020,3,6
"msnbc",40,3479,"American_Voices_With_Alicia_Menendez",2020,18,129
"msnbc",41,1400,"American_Voices_With_Alicia_Menendez",2020,20,52
"msnbc",43,355,"American_Voices_With_Alicia_Menendez",2020,4,11
"msnbc",44,788,"American_Voices_With_Alicia_Menendez",2020,19,37
"msnbc",45,1407,"American_Voices_With_Alicia_Menendez",2020,18,29
"msnbc",46,1599,"American_Voices_With_Alicia_Menendez",2020,12,35
"msnbc",47,961,"American_Voices_With_Alicia_Menendez",2020,11,46
"msnbc",48,1432,"American_Voices_With_Alicia_Menendez",2020,11,39
"msnbc",49,1813,"American_Voices_With_Alicia_Menendez",2020,8,38
"msnbc",50,2468,"American_Voices_With_Alicia_Menendez",2020,15,120
"msnbc",51,3006,"American_Voices_With_Alicia_Menendez",2020,11,116
"msnbc",52,3353,"American_Voices_With_Alicia_Menendez",2020,37,60
"msnbc",13,430,"Andrea_Mitchell_Reports",2020,4,25
"msnbc",16,3389,"Andrea_Mitchell_Reports",2020,35,110
"msnbc",17,3446,"Andrea_Mitchell_Reports",2020,35,105
"msnbc",18,3011,"Andrea_Mitchell_Reports",2020,30,123
"msnbc",19,1742,"Andrea_Mitchell_Reports",2020,12,52
"msnbc",20,2477,"Andrea_Mitchell_Reports",2020,12,80
"msnbc",21,3369,"Andrea_Mitchell_Reports",2020,40,143
"msnbc",22,719,"Andrea_Mitchell_Reports",2020,5,19
"msnbc",24,568,"Andrea_Mitchell_Reports",2020,2,18
"msnbc",26,3116,"Andrea_Mitchell_Reports",2020,28,90
"msnbc",27,2950,"Andrea_Mitchell_Reports",2020,24,103
"msnbc",28,2878,"Andrea_Mitchell_Reports",2020,27,81
"msnbc",29,2079,"Andrea_Mitchell_Reports",2020,17,68
"msnbc",30,1200,"Andrea_Mitchell_Reports",2020,13,16
"msnbc",31,2579,"Andrea_Mitchell_Reports",2020,14,84
"msnbc",32,3176,"Andrea_Mitchell_Reports",2020,14,136
"msnbc",33,1787,"Andrea_Mitchell_Reports",2020,19,42
"msnbc",34,265,"Andrea_Mitchell_Reports",2020,0,5
"msnbc",36,1400,"Andrea_Mitchell_Reports",2020,16,31
"msnbc",37,574,"Andrea_Mitchell_Reports",2020,6,11
"msnbc",38,902,"Andrea_Mitchell_Reports",2020,10,39
"msnbc",39,953,"Andrea_Mitchell_Reports",2020,9,25
"msnbc",40,3963,"Andrea_Mitchell_Reports",2020,8,131
"msnbc",42,342,"Andrea_Mitchell_Reports",2020,1,8
"msnbc",43,2195,"Andrea_Mitchell_Reports",2020,10,62
"msnbc",44,4253,"Andrea_Mitchell_Reports",2020,34,110
"msnbc",45,262,"Andrea_Mitchell_Reports",2020,4,16
"msnbc",46,2218,"Andrea_Mitchell_Reports",2020,18,69
"msnbc",47,2199,"Andrea_Mitchell_Reports",2020,16,41
"msnbc",50,3585,"Andrea_Mitchell_Reports",2020,40,238
"msnbc",51,838,"Andrea_Mitchell_Reports",2020,7,20
"msnbc",53,450,"Andrea_Mitchell_Reports",2020,2,33
"msnbc",14,236,"Dateline",2020,5,12
"msnbc",16,120,"Dateline",2020,4,4
"msnbc",17,850,"Dateline",2020,23,33
"msnbc",18,65,"Dateline",2020,2,3
"msnbc",19,265,"Dateline",2020,12,3
"msnbc",20,184,"Dateline",2020,4,1
"msnbc",23,2625,"Dateline",2020,39,103
"msnbc",26,312,"Dateline",2020,9,5
"msnbc",27,74,"Dateline",2020,1,0
"msnbc",29,228,"Dateline",2020,5,6
"msnbc",30,48,"Dateline",2020,2,6
"msnbc",31,258,"Dateline",2020,8,1
"msnbc",33,76,"Dateline",2020,3,1
"msnbc",34,154,"Dateline",2020,1,2
"msnbc",40,57,"Dateline",2020,0,2
