"id","fauci","cc","network","show","week","year","network2","week2","death_text","health_text","mentions_health2","mentions_death2","cnn","msnbc","log_cc","cnn_times_death","cnn_times_health","msnbc_times_death","msnbc_times_health","death_times_health","cnn_times_death_and_health","msnbc_times_death_and_health","show_id"
"Dateline_Extra_20_2020",0,22,"msnbc","Dateline_Extra",20,2020,"msnbc",11,47,79,1,1,0,1,3.09104245335832,0,0,1,1,1,0,1,41
"Dateline_Extra_23_2020",1,13,"msnbc","Dateline_Extra",23,2020,"msnbc",14,39,74,0,1,0,1,2.56494935746154,0,0,1,0,0,0,0,41
"Dateline_Extra_30_2020",0,8,"msnbc","Dateline_Extra",30,2020,"msnbc",21,5,13,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,41
"Dateline_Extra_31_2020",1,8,"msnbc","Dateline_Extra",31,2020,"msnbc",22,17,35,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,41
"Dateline_Extra_33_2020",0,9,"msnbc","Dateline_Extra",33,2020,"msnbc",24,7,61,0,0,0,1,2.19722457733622,0,0,0,0,0,0,0,41
"Dateline_Extra_40_2020",0,2,"msnbc","Dateline_Extra",40,2020,"msnbc",31,7,105,1,0,0,1,0.693147180559945,0,0,0,1,0,0,0,41
"Deadline_White_House_14_2020",0,22,"msnbc","Deadline_White_House",14,2020,"msnbc",5,12,57,1,0,0,1,3.09104245335832,0,0,0,1,0,0,0,42
"Deadline_White_House_17_2020",0,4,"msnbc","Deadline_White_House",17,2020,"msnbc",8,44,151,1,1,0,1,1.38629436111989,0,0,1,1,1,0,1,42
"Deadline_White_House_19_2020",0,5,"msnbc","Deadline_White_House",19,2020,"msnbc",10,10,33,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,42
"Deadline_White_House_20_2020",0,6,"msnbc","Deadline_White_House",20,2020,"msnbc",11,8,19,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,42
"Deadline_White_House_21_2020",0,20,"msnbc","Deadline_White_House",21,2020,"msnbc",12,15,5,0,0,0,1,2.99573227355399,0,0,0,0,0,0,0,42
"Deadline_White_House_22_2020",0,2,"msnbc","Deadline_White_House",22,2020,"msnbc",13,8,3,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,42
"Deadline_White_House_24_2020",0,16,"msnbc","Deadline_White_House",24,2020,"msnbc",15,34,78,1,1,0,1,2.77258872223978,0,0,1,1,1,0,1,42
"Deadline_White_House_25_2020",0,6,"msnbc","Deadline_White_House",25,2020,"msnbc",16,10,21,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,42
"Deadline_White_House_27_2020",0,10,"msnbc","Deadline_White_House",27,2020,"msnbc",18,12,38,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,42
"Deadline_White_House_29_2020",1,10,"msnbc","Deadline_White_House",29,2020,"msnbc",20,22,60,1,1,0,1,2.30258509299405,0,0,1,1,1,0,1,42
"Deadline_White_House_30_2020",0,3,"msnbc","Deadline_White_House",30,2020,"msnbc",21,17,29,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,42
"Deadline_White_House_31_2020",0,3,"msnbc","Deadline_White_House",31,2020,"msnbc",22,16,29,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,42
"Deadline_White_House_33_2020",0,4,"msnbc","Deadline_White_House",33,2020,"msnbc",24,20,39,0,1,0,1,1.38629436111989,0,0,1,0,0,0,0,42
"Deadline_White_House_34_2020",0,3,"msnbc","Deadline_White_House",34,2020,"msnbc",25,15,34,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,42
"Deadline_White_House_35_2020",0,5,"msnbc","Deadline_White_House",35,2020,"msnbc",26,25,57,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,42
"Deadline_White_House_36_2020",0,1,"msnbc","Deadline_White_House",36,2020,"msnbc",27,14,41,0,0,0,1,0,0,0,0,0,0,0,0,42
"Deadline_White_House_38_2020",0,10,"msnbc","Deadline_White_House",38,2020,"msnbc",29,44,78,1,1,0,1,2.30258509299405,0,0,1,1,1,0,1,42
"Deadline_White_House_39_2020",0,9,"msnbc","Deadline_White_House",39,2020,"msnbc",30,19,47,1,1,0,1,2.19722457733622,0,0,1,1,1,0,1,42
"Deadline_White_House_40_2020",0,25,"msnbc","Deadline_White_House",40,2020,"msnbc",31,56,354,1,1,0,1,3.2188758248682,0,0,1,1,1,0,1,42
"Deadline_White_House_41_2020",0,25,"msnbc","Deadline_White_House",41,2020,"msnbc",32,41,169,1,1,0,1,3.2188758248682,0,0,1,1,1,0,1,42
"Deadline_White_House_43_2020",0,3,"msnbc","Deadline_White_House",43,2020,"msnbc",34,18,55,1,0,0,1,1.09861228866811,0,0,0,1,0,0,0,42
"Deadline_White_House_44_2020",0,4,"msnbc","Deadline_White_House",44,2020,"msnbc",35,23,32,0,1,0,1,1.38629436111989,0,0,1,0,0,0,0,42
"Deadline_White_House_45_2020",0,11,"msnbc","Deadline_White_House",45,2020,"msnbc",36,28,31,0,1,0,1,2.39789527279837,0,0,1,0,0,0,0,42
"Deadline_White_House_46_2020",1,2,"msnbc","Deadline_White_House",46,2020,"msnbc",37,35,75,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,42
"Deadline_White_House_47_2020",0,5,"msnbc","Deadline_White_House",47,2020,"msnbc",38,11,31,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,42
"Deadline_White_House_49_2020",0,24,"msnbc","Deadline_White_House",49,2020,"msnbc",40,74,259,1,1,0,1,3.17805383034795,0,0,1,1,1,0,1,42
"Deadline_White_House_50_2020",0,39,"msnbc","Deadline_White_House",50,2020,"msnbc",41,83,269,1,1,0,1,3.66356164612965,0,0,1,1,1,0,1,42
"Deadline_White_House_52_2020",0,19,"msnbc","Deadline_White_House",52,2020,"msnbc",43,45,129,1,1,0,1,2.94443897916644,0,0,1,1,1,0,1,42
"Deadline_White_House_53_2020",0,3,"msnbc","Deadline_White_House",53,2020,"msnbc",44,15,87,1,0,0,1,1.09861228866811,0,0,0,1,0,0,0,42
"Deadline_White_House_9_2020",0,1,"msnbc","Deadline_White_House",9,2020,"msnbc",0,4,31,0,0,0,1,0,0,0,0,0,0,0,0,42
"Debate_Analysis_on_MSNBC_40_2020",0,12,"msnbc","Debate_Analysis_on_MSNBC",40,2020,"msnbc",31,16,15,0,0,0,1,2.484906649788,0,0,0,0,0,0,0,43
"Debate_Night_in_America_39_2020",0,2,"cnn","Debate_Night_in_America",39,2020,"cnn",30,13,22,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,44
"Debate_Night_in_America_41_2020",0,34,"cnn","Debate_Night_in_America",41,2020,"cnn",32,37,149,1,0,1,0,3.52636052461616,0,1,0,0,0,0,0,44
"Debate_Night_in_America_43_2020",0,5,"cnn","Debate_Night_in_America",43,2020,"cnn",34,48,62,0,1,1,0,1.6094379124341,1,0,0,0,0,0,0,44
"Debate_Pre-Show_on_MSNBC_43_2020",0,3,"msnbc","Debate_Pre-Show_on_MSNBC",43,2020,"msnbc",34,7,16,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,45
"Decision_2020_11_2020",0,15,"msnbc","Decision_2020",11,2020,"msnbc",2,22,111,1,1,0,1,2.70805020110221,0,0,1,1,1,0,1,46
"Decision_2020_45_2020",0,10,"msnbc","Decision_2020",45,2020,"msnbc",36,12,17,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,46
"Decision_2020_Democratic_National_Convention_33_2020",0,6,"msnbc","Decision_2020_Democratic_National_Convention",33,2020,"msnbc",24,9,35,1,0,0,1,1.79175946922805,0,0,0,1,0,0,0,47
"Decision_2020_Democratic_National_Convention_34_2020",0,6,"msnbc","Decision_2020_Democratic_National_Convention",34,2020,"msnbc",25,11,22,0,1,0,1,1.79175946922805,0,0,1,0,0,0,0,47
"Decision_2020_Joe_Biden_Town_Hall_40_2020",0,12,"msnbc","Decision_2020_Joe_Biden_Town_Hall",40,2020,"msnbc",31,23,44,0,0,0,1,2.484906649788,0,0,0,0,0,0,0,48
"Decision_2020_Republican_National_Convention_34_2020",0,4,"msnbc","Decision_2020_Republican_National_Convention",34,2020,"msnbc",25,6,37,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,49
"Decision_2020_Republican_National_Convention_35_2020",1,16,"msnbc","Decision_2020_Republican_National_Convention",35,2020,"msnbc",26,42,88,1,1,0,1,2.77258872223978,0,0,1,1,1,0,1,49
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_10_2020",0,9,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",10,2020,"cnn",1,18,82,0,0,1,0,2.19722457733622,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_11_2020",0,7,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",11,2020,"cnn",2,16,85,0,0,1,0,1.94591014905531,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_12_2020",0,5,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",12,2020,"cnn",3,14,62,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_19_2020",0,2,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",19,2020,"cnn",10,7,51,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_20_2020",0,6,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",20,2020,"cnn",11,27,115,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_21_2020",0,4,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",21,2020,"cnn",12,52,191,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_22_2020",0,4,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",22,2020,"cnn",13,37,96,0,1,1,0,1.38629436111989,1,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_24_2020",0,6,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",24,2020,"cnn",15,45,127,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_25_2020",0,7,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",25,2020,"cnn",16,56,199,1,1,1,0,1.94591014905531,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_27_2020",0,3,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",27,2020,"cnn",18,22,56,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_28_2020",0,5,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",28,2020,"cnn",19,64,182,1,1,1,0,1.6094379124341,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_31_2020",0,3,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",31,2020,"cnn",22,46,124,1,1,1,0,1.09861228866811,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_32_2020",0,1,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",32,2020,"cnn",23,83,144,1,1,1,0,0,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_33_2020",0,1,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",33,2020,"cnn",24,14,42,0,0,1,0,0,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_34_2020",0,1,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",34,2020,"cnn",25,10,27,0,0,1,0,0,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_36_2020",0,3,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",36,2020,"cnn",27,61,150,1,1,1,0,1.09861228866811,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_37_2020",0,3,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",37,2020,"cnn",28,33,73,0,1,1,0,1.09861228866811,1,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_38_2020",0,2,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",38,2020,"cnn",29,22,31,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_40_2020",0,30,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",40,2020,"cnn",31,8,75,0,0,1,0,3.40119738166216,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_41_2020",0,1,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",41,2020,"cnn",32,27,141,1,0,1,0,0,0,1,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_42_2020",0,4,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",42,2020,"cnn",33,29,107,0,0,1,0,1.38629436111989,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_43_2020",0,6,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",43,2020,"cnn",34,30,85,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_45_2020",0,5,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",45,2020,"cnn",36,20,67,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_46_2020",0,11,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",46,2020,"cnn",37,53,164,1,1,1,0,2.39789527279837,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_47_2020",0,7,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",47,2020,"cnn",38,28,119,1,0,1,0,1.94591014905531,0,1,0,0,0,0,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_48_2020",0,5,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",48,2020,"cnn",39,47,191,1,1,1,0,1.6094379124341,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_49_2020",0,13,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",49,2020,"cnn",40,57,255,1,1,1,0,2.56494935746154,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_50_2020",0,2,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",50,2020,"cnn",41,37,176,1,1,1,0,0.693147180559945,1,1,0,0,1,1,0,50
"Early_Start_With_Christine_Romans_and_Laura_Jarrett_52_2020",0,2,"cnn","Early_Start_With_Christine_Romans_and_Laura_Jarrett",52,2020,"cnn",43,31,154,1,1,1,0,0.693147180559945,1,1,0,0,1,1,0,50
"Election_Day_in_America_44_2020",0,23,"cnn","Election_Day_in_America",44,2020,"cnn",35,54,110,0,0,1,0,3.13549421592915,0,0,0,0,0,0,0,51
"Election_Night_in_America_45_2020",0,12,"cnn","Election_Night_in_America",45,2020,"cnn",36,21,38,0,0,1,0,2.484906649788,0,0,0,0,0,0,0,52
"Erin_Burnett_OutFront_11_2020",0,23,"cnn","Erin_Burnett_OutFront",11,2020,"cnn",2,7,123,1,0,1,0,3.13549421592915,0,1,0,0,0,0,0,53
"Erin_Burnett_OutFront_13_2020",0,40,"cnn","Erin_Burnett_OutFront",13,2020,"cnn",4,41,268,1,1,1,0,3.68887945411394,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_15_2020",0,33,"cnn","Erin_Burnett_OutFront",15,2020,"cnn",6,25,53,0,1,1,0,3.49650756146648,1,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_16_2020",0,11,"cnn","Erin_Burnett_OutFront",16,2020,"cnn",7,6,59,0,0,1,0,2.39789527279837,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_17_2020",0,23,"cnn","Erin_Burnett_OutFront",17,2020,"cnn",8,4,44,0,0,1,0,3.13549421592915,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_18_2020",0,3,"cnn","Erin_Burnett_OutFront",18,2020,"cnn",9,17,80,1,0,1,0,1.09861228866811,0,1,0,0,0,0,0,53
"Erin_Burnett_OutFront_19_2020",0,10,"cnn","Erin_Burnett_OutFront",19,2020,"cnn",10,11,40,0,0,1,0,2.30258509299405,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_20_2020",0,13,"cnn","Erin_Burnett_OutFront",20,2020,"cnn",11,3,64,0,0,1,0,2.56494935746154,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_21_2020",0,4,"cnn","Erin_Burnett_OutFront",21,2020,"cnn",12,31,133,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_22_2020",0,8,"cnn","Erin_Burnett_OutFront",22,2020,"cnn",13,25,25,0,1,1,0,2.07944154167984,1,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_24_2020",0,1,"cnn","Erin_Burnett_OutFront",24,2020,"cnn",15,7,35,0,0,1,0,0,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_25_2020",0,20,"cnn","Erin_Burnett_OutFront",25,2020,"cnn",16,24,87,1,1,1,0,2.99573227355399,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_26_2020",0,26,"cnn","Erin_Burnett_OutFront",26,2020,"cnn",17,26,105,1,1,1,0,3.25809653802148,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_27_2020",0,37,"cnn","Erin_Burnett_OutFront",27,2020,"cnn",18,51,226,1,1,1,0,3.61091791264422,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_28_2020",0,29,"cnn","Erin_Burnett_OutFront",28,2020,"cnn",19,39,147,1,1,1,0,3.36729582998647,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_29_2020",0,9,"cnn","Erin_Burnett_OutFront",29,2020,"cnn",20,26,150,1,1,1,0,2.19722457733622,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_30_2020",0,5,"cnn","Erin_Burnett_OutFront",30,2020,"cnn",21,22,47,0,1,1,0,1.6094379124341,1,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_31_2020",0,25,"cnn","Erin_Burnett_OutFront",31,2020,"cnn",22,48,110,1,1,1,0,3.2188758248682,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_33_2020",0,33,"cnn","Erin_Burnett_OutFront",33,2020,"cnn",24,51,79,1,1,1,0,3.49650756146648,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_34_2020",0,31,"cnn","Erin_Burnett_OutFront",34,2020,"cnn",25,22,76,1,1,1,0,3.43398720448515,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_35_2020",0,12,"cnn","Erin_Burnett_OutFront",35,2020,"cnn",26,49,116,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_39_2020",0,4,"cnn","Erin_Burnett_OutFront",39,2020,"cnn",30,5,47,0,0,1,0,1.38629436111989,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_40_2020",0,25,"cnn","Erin_Burnett_OutFront",40,2020,"cnn",31,5,41,0,0,1,0,3.2188758248682,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_42_2020",0,36,"cnn","Erin_Burnett_OutFront",42,2020,"cnn",33,27,124,1,1,1,0,3.58351893845611,1,1,0,0,1,1,0,53
"Erin_Burnett_OutFront_43_2020",0,49,"cnn","Erin_Burnett_OutFront",43,2020,"cnn",34,6,12,0,0,1,0,3.89182029811063,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_44_2020",0,22,"cnn","Erin_Burnett_OutFront",44,2020,"cnn",35,22,49,0,1,1,0,3.09104245335832,1,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_46_2020",0,14,"cnn","Erin_Burnett_OutFront",46,2020,"cnn",37,12,45,0,0,1,0,2.63905732961526,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_47_2020",0,18,"cnn","Erin_Burnett_OutFront",47,2020,"cnn",38,8,50,0,0,1,0,2.89037175789616,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_48_2020",0,7,"cnn","Erin_Burnett_OutFront",48,2020,"cnn",39,5,23,0,0,1,0,1.94591014905531,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_49_2020",0,9,"cnn","Erin_Burnett_OutFront",49,2020,"cnn",40,5,34,0,0,1,0,2.19722457733622,0,0,0,0,0,0,0,53
"Erin_Burnett_OutFront_51_2020",0,17,"cnn","Erin_Burnett_OutFront",51,2020,"cnn",42,20,78,1,0,1,0,2.83321334405622,0,1,0,0,0,0,0,53
"Erin_Burnett_OutFront_52_2020",0,14,"cnn","Erin_Burnett_OutFront",52,2020,"cnn",43,16,78,1,0,1,0,2.63905732961526,0,1,0,0,0,0,0,53
"Erin_Burnett_OutFront_53_2020",0,18,"cnn","Erin_Burnett_OutFront",53,2020,"cnn",44,19,60,0,0,1,0,2.89037175789616,0,0,0,0,0,0,0,53
"Fareed_Zakaria_GPS_13_2020",0,6,"cnn","Fareed_Zakaria_GPS",13,2020,"cnn",4,22,70,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,54
"Fareed_Zakaria_GPS_14_2020",0,2,"cnn","Fareed_Zakaria_GPS",14,2020,"cnn",5,14,72,1,1,1,0,0.693147180559945,1,1,0,0,1,1,0,54
"Fareed_Zakaria_GPS_15_2020",0,3,"cnn","Fareed_Zakaria_GPS",15,2020,"cnn",6,6,19,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_16_2020",0,10,"cnn","Fareed_Zakaria_GPS",16,2020,"cnn",7,7,48,1,0,1,0,2.30258509299405,0,1,0,0,0,0,0,54
"Fareed_Zakaria_GPS_17_2020",0,2,"cnn","Fareed_Zakaria_GPS",17,2020,"cnn",8,9,47,1,0,1,0,0.693147180559945,0,1,0,0,0,0,0,54
"Fareed_Zakaria_GPS_18_2020",1,5,"cnn","Fareed_Zakaria_GPS",18,2020,"cnn",9,9,20,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_19_2020",0,8,"cnn","Fareed_Zakaria_GPS",19,2020,"cnn",10,15,35,1,1,1,0,2.07944154167984,1,1,0,0,1,1,0,54
"Fareed_Zakaria_GPS_21_2020",0,8,"cnn","Fareed_Zakaria_GPS",21,2020,"cnn",12,12,24,0,1,1,0,2.07944154167984,1,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_26_2020",0,5,"cnn","Fareed_Zakaria_GPS",26,2020,"cnn",17,4,10,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_28_2020",0,3,"cnn","Fareed_Zakaria_GPS",28,2020,"cnn",19,6,13,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_33_2020",0,3,"cnn","Fareed_Zakaria_GPS",33,2020,"cnn",24,2,1,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_34_2020",0,3,"cnn","Fareed_Zakaria_GPS",34,2020,"cnn",25,7,6,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,54
"Fareed_Zakaria_GPS_40_2020",0,6,"cnn","Fareed_Zakaria_GPS",40,2020,"cnn",31,22,112,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,54
"Fareed_Zakaria_GPS_52_2020",0,12,"cnn","Fareed_Zakaria_GPS",52,2020,"cnn",43,19,60,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,54
"Final_Presidential_Debate_43_2020",0,20,"cnn","Final_Presidential_Debate",43,2020,"cnn",34,21,26,0,0,1,0,2.99573227355399,0,0,0,0,0,0,0,55
"First_Look_10_2020",1,7,"msnbc","First_Look",10,2020,"msnbc",1,0,3,0,0,0,1,1.94591014905531,0,0,0,0,0,0,0,56
"First_Look_11_2020",0,1,"msnbc","First_Look",11,2020,"msnbc",2,7,39,0,0,0,1,0,0,0,0,0,0,0,0,56
"First_Look_12_2020",0,13,"msnbc","First_Look",12,2020,"msnbc",3,19,120,1,0,0,1,2.56494935746154,0,0,0,1,0,0,0,56
"First_Look_13_2020",0,12,"msnbc","First_Look",13,2020,"msnbc",4,23,65,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,56
"First_Look_14_2020",1,12,"msnbc","First_Look",14,2020,"msnbc",5,23,62,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,56
"First_Look_15_2020",0,11,"msnbc","First_Look",15,2020,"msnbc",6,25,54,0,1,0,1,2.39789527279837,0,0,1,0,0,0,0,56
"First_Look_16_2020",0,11,"msnbc","First_Look",16,2020,"msnbc",7,32,78,1,1,0,1,2.39789527279837,0,0,1,1,1,0,1,56
"First_Look_17_2020",0,13,"msnbc","First_Look",17,2020,"msnbc",8,44,145,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,56
"First_Look_18_2020",0,21,"msnbc","First_Look",18,2020,"msnbc",9,71,117,1,1,0,1,3.04452243772342,0,0,1,1,1,0,1,56
"First_Look_19_2020",0,6,"msnbc","First_Look",19,2020,"msnbc",10,15,52,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,56
"First_Look_20_2020",0,4,"msnbc","First_Look",20,2020,"msnbc",11,3,26,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,56
"First_Look_21_2020",0,2,"msnbc","First_Look",21,2020,"msnbc",12,28,55,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,56
"First_Look_22_2020",0,1,"msnbc","First_Look",22,2020,"msnbc",13,13,76,1,0,0,1,0,0,0,0,1,0,0,0,56
"First_Look_24_2020",0,4,"msnbc","First_Look",24,2020,"msnbc",15,6,34,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,56
"First_Look_25_2020",0,3,"msnbc","First_Look",25,2020,"msnbc",16,21,94,1,1,0,1,1.09861228866811,0,0,1,1,1,0,1,56
"First_Look_26_2020",0,2,"msnbc","First_Look",26,2020,"msnbc",17,2,20,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,56
"First_Look_27_2020",0,22,"msnbc","First_Look",27,2020,"msnbc",18,38,145,1,1,0,1,3.09104245335832,0,0,1,1,1,0,1,56
"First_Look_28_2020",2,8,"msnbc","First_Look",28,2020,"msnbc",19,47,123,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,56
"First_Look_29_2020",0,9,"msnbc","First_Look",29,2020,"msnbc",20,21,52,0,1,0,1,2.19722457733622,0,0,1,0,0,0,0,56
"First_Look_30_2020",0,5,"msnbc","First_Look",30,2020,"msnbc",21,28,98,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,56
"First_Look_31_2020",0,4,"msnbc","First_Look",31,2020,"msnbc",22,11,44,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,56
"First_Look_32_2020",0,5,"msnbc","First_Look",32,2020,"msnbc",23,30,53,0,1,0,1,1.6094379124341,0,0,1,0,0,0,0,56
"First_Look_33_2020",0,1,"msnbc","First_Look",33,2020,"msnbc",24,5,2,0,0,0,1,0,0,0,0,0,0,0,0,56
"First_Look_34_2020",0,4,"msnbc","First_Look",34,2020,"msnbc",25,14,59,1,0,0,1,1.38629436111989,0,0,0,1,0,0,0,56
