"fauci","cc","network","show","week","year"
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",12,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",13,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",14,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",15,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",16,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",17,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",18,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",19,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",20,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",21,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",22,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",23,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",24,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",25,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",26,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",27,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",28,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",29,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",30,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",31,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",32,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",33,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",34,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",35,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",36,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",37,2020
0,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",38,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",39,2020
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",40,2020
1,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",41,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",42,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",43,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",44,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",45,2020
0,4,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",46,2020
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",47,2020
0,1,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",48,2020
0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",49,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",50,2020
0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",51,2020
0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",52,2020
NA,NA,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",53,2020
NA,NA,"msnbc","MSNBC_Specials",9,2020
NA,NA,"msnbc","MSNBC_Specials",10,2020
NA,NA,"msnbc","MSNBC_Specials",11,2020
NA,NA,"msnbc","MSNBC_Specials",12,2020
NA,NA,"msnbc","MSNBC_Specials",13,2020
NA,NA,"msnbc","MSNBC_Specials",14,2020
NA,NA,"msnbc","MSNBC_Specials",15,2020
NA,NA,"msnbc","MSNBC_Specials",16,2020
NA,NA,"msnbc","MSNBC_Specials",17,2020
NA,NA,"msnbc","MSNBC_Specials",18,2020
NA,NA,"msnbc","MSNBC_Specials",19,2020
NA,NA,"msnbc","MSNBC_Specials",20,2020
NA,NA,"msnbc","MSNBC_Specials",21,2020
NA,NA,"msnbc","MSNBC_Specials",22,2020
NA,NA,"msnbc","MSNBC_Specials",23,2020
NA,NA,"msnbc","MSNBC_Specials",24,2020
NA,NA,"msnbc","MSNBC_Specials",25,2020
NA,NA,"msnbc","MSNBC_Specials",26,2020
NA,NA,"msnbc","MSNBC_Specials",27,2020
NA,NA,"msnbc","MSNBC_Specials",28,2020
NA,NA,"msnbc","MSNBC_Specials",29,2020
NA,NA,"msnbc","MSNBC_Specials",30,2020
NA,NA,"msnbc","MSNBC_Specials",31,2020
NA,NA,"msnbc","MSNBC_Specials",32,2020
NA,NA,"msnbc","MSNBC_Specials",33,2020
NA,NA,"msnbc","MSNBC_Specials",34,2020
NA,NA,"msnbc","MSNBC_Specials",35,2020
NA,NA,"msnbc","MSNBC_Specials",36,2020
0,4,"msnbc","MSNBC_Specials",37,2020
NA,NA,"msnbc","MSNBC_Specials",38,2020
0,3,"msnbc","MSNBC_Specials",39,2020
NA,NA,"msnbc","MSNBC_Specials",40,2020
NA,NA,"msnbc","MSNBC_Specials",41,2020
NA,NA,"msnbc","MSNBC_Specials",42,2020
NA,NA,"msnbc","MSNBC_Specials",43,2020
NA,NA,"msnbc","MSNBC_Specials",44,2020
NA,NA,"msnbc","MSNBC_Specials",45,2020
NA,NA,"msnbc","MSNBC_Specials",46,2020
NA,NA,"msnbc","MSNBC_Specials",47,2020
NA,NA,"msnbc","MSNBC_Specials",48,2020
NA,NA,"msnbc","MSNBC_Specials",49,2020
NA,NA,"msnbc","MSNBC_Specials",50,2020
NA,NA,"msnbc","MSNBC_Specials",51,2020
NA,NA,"msnbc","MSNBC_Specials",52,2020
NA,NA,"msnbc","MSNBC_Specials",53,2020
0,3,"msnbc","MTP_Daily",9,2020
1,7,"msnbc","MTP_Daily",10,2020
NA,NA,"msnbc","MTP_Daily",11,2020
1,6,"msnbc","MTP_Daily",12,2020
NA,NA,"msnbc","MTP_Daily",13,2020
0,9,"msnbc","MTP_Daily",14,2020
0,2,"msnbc","MTP_Daily",15,2020
0,5,"msnbc","MTP_Daily",16,2020
0,2,"msnbc","MTP_Daily",17,2020
0,2,"msnbc","MTP_Daily",18,2020
0,3,"msnbc","MTP_Daily",19,2020
0,9,"msnbc","MTP_Daily",20,2020
NA,NA,"msnbc","MTP_Daily",21,2020
0,2,"msnbc","MTP_Daily",22,2020
NA,NA,"msnbc","MTP_Daily",23,2020
NA,NA,"msnbc","MTP_Daily",24,2020
1,3,"msnbc","MTP_Daily",25,2020
0,8,"msnbc","MTP_Daily",26,2020
NA,NA,"msnbc","MTP_Daily",27,2020
NA,NA,"msnbc","MTP_Daily",28,2020
NA,NA,"msnbc","MTP_Daily",29,2020
0,5,"msnbc","MTP_Daily",30,2020
0,1,"msnbc","MTP_Daily",31,2020
NA,NA,"msnbc","MTP_Daily",32,2020
NA,NA,"msnbc","MTP_Daily",33,2020
0,1,"msnbc","MTP_Daily",34,2020
0,2,"msnbc","MTP_Daily",35,2020
0,7,"msnbc","MTP_Daily",36,2020
NA,NA,"msnbc","MTP_Daily",37,2020
NA,NA,"msnbc","MTP_Daily",38,2020
NA,NA,"msnbc","MTP_Daily",39,2020
0,18,"msnbc","MTP_Daily",40,2020
NA,NA,"msnbc","MTP_Daily",41,2020
0,8,"msnbc","MTP_Daily",42,2020
0,2,"msnbc","MTP_Daily",43,2020
NA,NA,"msnbc","MTP_Daily",44,2020
NA,NA,"msnbc","MTP_Daily",45,2020
0,34,"msnbc","MTP_Daily",46,2020
0,15,"msnbc","MTP_Daily",47,2020
NA,NA,"msnbc","MTP_Daily",48,2020
1,14,"msnbc","MTP_Daily",49,2020
0,3,"msnbc","MTP_Daily",50,2020
0,2,"msnbc","MTP_Daily",51,2020
NA,NA,"msnbc","MTP_Daily",52,2020
NA,NA,"msnbc","MTP_Daily",53,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",9,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",10,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",11,2020
0,4,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",12,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",13,2020
0,2,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",14,2020
0,5,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",15,2020
0,9,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",16,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",17,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",18,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",19,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",20,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",21,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",22,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",23,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",24,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",25,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",26,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",27,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",28,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",29,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",30,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",31,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",32,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",33,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",34,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",35,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",36,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",37,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",38,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",39,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",40,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",41,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",42,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",43,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",44,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",45,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",46,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",47,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",48,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",49,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",50,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",51,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",52,2020
NA,NA,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",53,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",9,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",10,2020
1,2,"msnbc","On_Assignment_With_Richard_Engel",11,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",12,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",13,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",14,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",15,2020
0,6,"msnbc","On_Assignment_With_Richard_Engel",16,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",17,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",18,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",19,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",20,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",21,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",22,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",23,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",24,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",25,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",26,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",27,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",28,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",29,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",30,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",31,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",32,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",33,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",34,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",35,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",36,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",37,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",38,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",39,2020
0,4,"msnbc","On_Assignment_With_Richard_Engel",40,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",41,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",42,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",43,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",44,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",45,2020
0,2,"msnbc","On_Assignment_With_Richard_Engel",46,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",47,2020
0,1,"msnbc","On_Assignment_With_Richard_Engel",48,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",49,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",50,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",51,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",52,2020
NA,NA,"msnbc","On_Assignment_With_Richard_Engel",53,2020
NA,NA,"msnbc","One_World_Together_at_Home",9,2020
NA,NA,"msnbc","One_World_Together_at_Home",10,2020
NA,NA,"msnbc","One_World_Together_at_Home",11,2020
NA,NA,"msnbc","One_World_Together_at_Home",12,2020
NA,NA,"msnbc","One_World_Together_at_Home",13,2020
NA,NA,"msnbc","One_World_Together_at_Home",14,2020
NA,NA,"msnbc","One_World_Together_at_Home",15,2020
0,17,"msnbc","One_World_Together_at_Home",16,2020
NA,NA,"msnbc","One_World_Together_at_Home",17,2020
NA,NA,"msnbc","One_World_Together_at_Home",18,2020
NA,NA,"msnbc","One_World_Together_at_Home",19,2020
NA,NA,"msnbc","One_World_Together_at_Home",20,2020
NA,NA,"msnbc","One_World_Together_at_Home",21,2020
NA,NA,"msnbc","One_World_Together_at_Home",22,2020
NA,NA,"msnbc","One_World_Together_at_Home",23,2020
NA,NA,"msnbc","One_World_Together_at_Home",24,2020
NA,NA,"msnbc","One_World_Together_at_Home",25,2020
NA,NA,"msnbc","One_World_Together_at_Home",26,2020
NA,NA,"msnbc","One_World_Together_at_Home",27,2020
NA,NA,"msnbc","One_World_Together_at_Home",28,2020
NA,NA,"msnbc","One_World_Together_at_Home",29,2020
NA,NA,"msnbc","One_World_Together_at_Home",30,2020
NA,NA,"msnbc","One_World_Together_at_Home",31,2020
NA,NA,"msnbc","One_World_Together_at_Home",32,2020
NA,NA,"msnbc","One_World_Together_at_Home",33,2020
NA,NA,"msnbc","One_World_Together_at_Home",34,2020
NA,NA,"msnbc","One_World_Together_at_Home",35,2020
NA,NA,"msnbc","One_World_Together_at_Home",36,2020
NA,NA,"msnbc","One_World_Together_at_Home",37,2020
NA,NA,"msnbc","One_World_Together_at_Home",38,2020
NA,NA,"msnbc","One_World_Together_at_Home",39,2020
NA,NA,"msnbc","One_World_Together_at_Home",40,2020
NA,NA,"msnbc","One_World_Together_at_Home",41,2020
NA,NA,"msnbc","One_World_Together_at_Home",42,2020
NA,NA,"msnbc","One_World_Together_at_Home",43,2020
NA,NA,"msnbc","One_World_Together_at_Home",44,2020
NA,NA,"msnbc","One_World_Together_at_Home",45,2020
NA,NA,"msnbc","One_World_Together_at_Home",46,2020
NA,NA,"msnbc","One_World_Together_at_Home",47,2020
NA,NA,"msnbc","One_World_Together_at_Home",48,2020
NA,NA,"msnbc","One_World_Together_at_Home",49,2020
NA,NA,"msnbc","One_World_Together_at_Home",50,2020
NA,NA,"msnbc","One_World_Together_at_Home",51,2020
NA,NA,"msnbc","One_World_Together_at_Home",52,2020
NA,NA,"msnbc","One_World_Together_at_Home",53,2020
0,2,"msnbc","PoliticsNation",9,2020
0,1,"msnbc","PoliticsNation",10,2020
0,4,"msnbc","PoliticsNation",11,2020
0,6,"msnbc","PoliticsNation",12,2020
0,4,"msnbc","PoliticsNation",13,2020
0,1,"msnbc","PoliticsNation",14,2020
NA,NA,"msnbc","PoliticsNation",15,2020
0,5,"msnbc","PoliticsNation",16,2020
0,25,"msnbc","PoliticsNation",17,2020
0,1,"msnbc","PoliticsNation",18,2020
NA,NA,"msnbc","PoliticsNation",19,2020
0,4,"msnbc","PoliticsNation",20,2020
NA,NA,"msnbc","PoliticsNation",21,2020
0,1,"msnbc","PoliticsNation",22,2020
NA,NA,"msnbc","PoliticsNation",23,2020
NA,NA,"msnbc","PoliticsNation",24,2020
NA,NA,"msnbc","PoliticsNation",25,2020
0,12,"msnbc","PoliticsNation",26,2020
0,2,"msnbc","PoliticsNation",27,2020
NA,NA,"msnbc","PoliticsNation",28,2020
NA,NA,"msnbc","PoliticsNation",29,2020
0,3,"msnbc","PoliticsNation",30,2020
0,8,"msnbc","PoliticsNation",31,2020
NA,NA,"msnbc","PoliticsNation",32,2020
NA,NA,"msnbc","PoliticsNation",33,2020
NA,NA,"msnbc","PoliticsNation",34,2020
0,1,"msnbc","PoliticsNation",35,2020
0,2,"msnbc","PoliticsNation",36,2020
0,5,"msnbc","PoliticsNation",37,2020
NA,NA,"msnbc","PoliticsNation",38,2020
NA,NA,"msnbc","PoliticsNation",39,2020
NA,NA,"msnbc","PoliticsNation",40,2020
NA,NA,"msnbc","PoliticsNation",41,2020
0,2,"msnbc","PoliticsNation",42,2020
NA,NA,"msnbc","PoliticsNation",43,2020
0,8,"msnbc","PoliticsNation",44,2020
0,2,"msnbc","PoliticsNation",45,2020
0,4,"msnbc","PoliticsNation",46,2020
NA,NA,"msnbc","PoliticsNation",47,2020
0,5,"msnbc","PoliticsNation",48,2020
NA,NA,"msnbc","PoliticsNation",49,2020
0,7,"msnbc","PoliticsNation",50,2020
0,8,"msnbc","PoliticsNation",51,2020
NA,NA,"msnbc","PoliticsNation",52,2020
NA,NA,"msnbc","PoliticsNation",53,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",9,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",10,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",11,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",12,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",13,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",14,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",15,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",16,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",17,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",18,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",19,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",20,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",21,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",22,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",23,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",24,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",25,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",26,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",27,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",28,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",29,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",30,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",31,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",32,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",33,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",34,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",35,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",36,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",37,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",38,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",39,2020
0,32,"msnbc","Presidential_Debate_on_MSNBC",40,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",41,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",42,2020
0,29,"msnbc","Presidential_Debate_on_MSNBC",43,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",44,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",45,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",46,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",47,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",48,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",49,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",50,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",51,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",52,2020
NA,NA,"msnbc","Presidential_Debate_on_MSNBC",53,2020
NA,NA,"msnbc","Red_White__Who",9,2020
NA,NA,"msnbc","Red_White__Who",10,2020
NA,NA,"msnbc","Red_White__Who",11,2020
1,3,"msnbc","Red_White__Who",12,2020
NA,NA,"msnbc","Red_White__Who",13,2020
NA,NA,"msnbc","Red_White__Who",14,2020
NA,NA,"msnbc","Red_White__Who",15,2020
NA,NA,"msnbc","Red_White__Who",16,2020
NA,NA,"msnbc","Red_White__Who",17,2020
NA,NA,"msnbc","Red_White__Who",18,2020
NA,NA,"msnbc","Red_White__Who",19,2020
NA,NA,"msnbc","Red_White__Who",20,2020
NA,NA,"msnbc","Red_White__Who",21,2020
NA,NA,"msnbc","Red_White__Who",22,2020
NA,NA,"msnbc","Red_White__Who",23,2020
NA,NA,"msnbc","Red_White__Who",24,2020
NA,NA,"msnbc","Red_White__Who",25,2020
NA,NA,"msnbc","Red_White__Who",26,2020
NA,NA,"msnbc","Red_White__Who",27,2020
NA,NA,"msnbc","Red_White__Who",28,2020
NA,NA,"msnbc","Red_White__Who",29,2020
NA,NA,"msnbc","Red_White__Who",30,2020
NA,NA,"msnbc","Red_White__Who",31,2020
NA,NA,"msnbc","Red_White__Who",32,2020
NA,NA,"msnbc","Red_White__Who",33,2020
NA,NA,"msnbc","Red_White__Who",34,2020
NA,NA,"msnbc","Red_White__Who",35,2020
NA,NA,"msnbc","Red_White__Who",36,2020
NA,NA,"msnbc","Red_White__Who",37,2020
NA,NA,"msnbc","Red_White__Who",38,2020
NA,NA,"msnbc","Red_White__Who",39,2020
NA,NA,"msnbc","Red_White__Who",40,2020
NA,NA,"msnbc","Red_White__Who",41,2020
NA,NA,"msnbc","Red_White__Who",42,2020
NA,NA,"msnbc","Red_White__Who",43,2020
NA,NA,"msnbc","Red_White__Who",44,2020
NA,NA,"msnbc","Red_White__Who",45,2020
NA,NA,"msnbc","Red_White__Who",46,2020
NA,NA,"msnbc","Red_White__Who",47,2020
NA,NA,"msnbc","Red_White__Who",48,2020
NA,NA,"msnbc","Red_White__Who",49,2020
NA,NA,"msnbc","Red_White__Who",50,2020
NA,NA,"msnbc","Red_White__Who",51,2020
NA,NA,"msnbc","Red_White__Who",52,2020
NA,NA,"msnbc","Red_White__Who",53,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",9,2020
1,4,"msnbc","Richard_Engel_on_Assignment",10,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",11,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",12,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",13,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",14,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",15,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",16,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",17,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",18,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",19,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",20,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",21,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",22,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",23,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",24,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",25,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",26,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",27,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",28,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",29,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",30,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",31,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",32,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",33,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",34,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",35,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",36,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",37,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",38,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",39,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",40,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",41,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",42,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",43,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",44,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",45,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",46,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",47,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",48,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",49,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",50,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",51,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",52,2020
NA,NA,"msnbc","Richard_Engel_on_Assignment",53,2020
2,21,"msnbc","South_Carolina_Primary_Decision_2020",9,2020
NA,NA,"msnbc","South_Carolina_Primary_Decision_2020",10,2020
NA,NA,"msnbc","South_Carolina_Primary_Decision_2020",11,2020
