"network","week","wordcounts","show","year","death_text","health_text","network2","week2","wc","cnn","msnbc","log_wc","cnn_times_week2","msnbc_times_week2","show_id"
"msnbc",13,759,"MSNBC_Live_With_Craig_Melvin",2020,4,27,"msnbc",4,759,0,1,6.63200177739563,0,4,130
"msnbc",16,831,"MSNBC_Live_With_Craig_Melvin",2020,4,41,"msnbc",7,831,0,1,6.72262979485545,0,7,130
"msnbc",17,831,"MSNBC_Live_With_Craig_Melvin",2020,5,48,"msnbc",8,831,0,1,6.72262979485545,0,8,130
"msnbc",18,1332,"MSNBC_Live_With_Craig_Melvin",2020,4,74,"msnbc",9,1332,0,1,7.19443685110033,0,9,130
"msnbc",19,2200,"MSNBC_Live_With_Craig_Melvin",2020,17,120,"msnbc",10,2200,0,1,7.69621263934641,0,10,130
"msnbc",20,3326,"MSNBC_Live_With_Craig_Melvin",2020,27,197,"msnbc",11,3326,0,1,8.10952565975287,0,11,130
"msnbc",21,3337,"MSNBC_Live_With_Craig_Melvin",2020,33,115,"msnbc",12,3337,0,1,8.11282747875137,0,12,130
"msnbc",22,707,"MSNBC_Live_With_Craig_Melvin",2020,3,23,"msnbc",13,707,0,1,6.56103066589657,0,13,130
"msnbc",23,143,"MSNBC_Live_With_Craig_Melvin",2020,4,1,"msnbc",14,143,0,1,4.96284463025991,0,14,130
"msnbc",24,389,"MSNBC_Live_With_Craig_Melvin",2020,6,16,"msnbc",15,389,0,1,5.96357934361845,0,15,130
"msnbc",25,1031,"MSNBC_Live_With_Craig_Melvin",2020,9,36,"msnbc",16,1031,0,1,6.93828448401696,0,16,130
"msnbc",26,2413,"MSNBC_Live_With_Craig_Melvin",2020,16,94,"msnbc",17,2413,0,1,7.78862606562503,0,17,130
"msnbc",27,1100,"MSNBC_Live_With_Craig_Melvin",2020,5,53,"msnbc",18,1100,0,1,7.00306545878646,0,18,130
"msnbc",28,4851,"MSNBC_Live_With_Craig_Melvin",2020,21,198,"msnbc",19,4851,0,1,8.48694014824522,0,19,130
"msnbc",29,3087,"MSNBC_Live_With_Craig_Melvin",2020,21,117,"msnbc",20,3087,0,1,8.03495502450216,0,20,130
"msnbc",30,1260,"MSNBC_Live_With_Craig_Melvin",2020,12,46,"msnbc",21,1260,0,1,7.13886699994552,0,21,130
"msnbc",31,2979,"MSNBC_Live_With_Craig_Melvin",2020,25,90,"msnbc",22,2979,0,1,7.99934295271328,0,22,130
"msnbc",32,2083,"MSNBC_Live_With_Craig_Melvin",2020,21,104,"msnbc",23,2083,0,1,7.64156444126097,0,23,130
"msnbc",33,938,"MSNBC_Live_With_Craig_Melvin",2020,12,33,"msnbc",24,938,0,1,6.84374994900622,0,24,130
"msnbc",35,140,"MSNBC_Live_With_Craig_Melvin",2020,3,1,"msnbc",26,140,0,1,4.9416424226093,0,26,130
"msnbc",36,1528,"MSNBC_Live_With_Craig_Melvin",2020,22,44,"msnbc",27,1528,0,1,7.33171496972647,0,27,130
"msnbc",37,816,"MSNBC_Live_With_Craig_Melvin",2020,8,18,"msnbc",28,816,0,1,6.70441435496411,0,28,130
"msnbc",38,972,"MSNBC_Live_With_Craig_Melvin",2020,7,46,"msnbc",29,972,0,1,6.87935580446044,0,29,130
"msnbc",39,2184,"MSNBC_Live_With_Craig_Melvin",2020,26,125,"msnbc",30,2184,0,1,7.6889133368648,0,30,130
"msnbc",40,3073,"MSNBC_Live_With_Craig_Melvin",2020,5,106,"msnbc",31,3073,0,1,8.03040956213048,0,31,130
"msnbc",43,493,"MSNBC_Live_With_Craig_Melvin",2020,6,35,"msnbc",34,493,0,1,6.20050917404269,0,34,130
"msnbc",45,205,"MSNBC_Live_With_Craig_Melvin",2020,3,6,"msnbc",36,205,0,1,5.32300997913841,0,36,130
"msnbc",46,4699,"MSNBC_Live_With_Craig_Melvin",2020,33,191,"msnbc",37,4699,0,1,8.45510499910282,0,37,130
"msnbc",47,4694,"MSNBC_Live_With_Craig_Melvin",2020,27,206,"msnbc",38,4694,0,1,8.45404037641097,0,38,130
"msnbc",48,2757,"MSNBC_Live_With_Craig_Melvin",2020,20,117,"msnbc",39,2757,0,1,7.9218984110238,0,39,130
"msnbc",49,2658,"MSNBC_Live_With_Craig_Melvin",2020,17,141,"msnbc",40,2658,0,1,7.88532923927319,0,40,130
"msnbc",50,966,"MSNBC_Live_With_Craig_Melvin",2020,8,48,"msnbc",41,966,0,1,6.87316383421252,0,41,130
"msnbc",51,3622,"MSNBC_Live_With_Craig_Melvin",2020,23,210,"msnbc",42,3622,0,1,8.19478163844336,0,42,130
"msnbc",52,1443,"MSNBC_Live_With_Craig_Melvin",2020,14,31,"msnbc",43,1443,0,1,7.27447955877387,0,43,130
"msnbc",12,1742,"MSNBC_Live_with_David_Gura",2020,4,106,"msnbc",3,1742,0,1,7.46278915741245,0,3,131
"msnbc",14,2862,"MSNBC_Live_with_David_Gura",2020,37,82,"msnbc",5,2862,0,1,7.9592759601164,0,5,131
"msnbc",13,1168,"MSNBC_Live_With_Hallie_Jackson",2020,15,33,"msnbc",4,1168,0,1,7.06304816338817,0,4,132
"msnbc",16,3871,"MSNBC_Live_With_Hallie_Jackson",2020,47,144,"msnbc",7,3871,0,1,8.26126815057765,0,7,132
"msnbc",17,5530,"MSNBC_Live_With_Hallie_Jackson",2020,58,212,"msnbc",8,5530,0,1,8.61794309451638,0,8,132
"msnbc",18,4820,"MSNBC_Live_With_Hallie_Jackson",2020,42,159,"msnbc",9,4820,0,1,8.48052920704465,0,9,132
"msnbc",19,2427,"MSNBC_Live_With_Hallie_Jackson",2020,21,114,"msnbc",10,2427,0,1,7.7944112057266,0,10,132
"msnbc",20,3183,"MSNBC_Live_With_Hallie_Jackson",2020,27,92,"msnbc",11,3183,0,1,8.06557942728209,0,11,132
"msnbc",21,2585,"MSNBC_Live_With_Hallie_Jackson",2020,13,114,"msnbc",12,2585,0,1,7.85748078694253,0,12,132
"msnbc",22,1705,"MSNBC_Live_With_Hallie_Jackson",2020,22,72,"msnbc",13,1705,0,1,7.44132038971762,0,13,132
"msnbc",24,609,"MSNBC_Live_With_Hallie_Jackson",2020,3,24,"msnbc",15,609,0,1,6.4118182677099,0,15,132
"msnbc",25,1248,"MSNBC_Live_With_Hallie_Jackson",2020,4,52,"msnbc",16,1248,0,1,7.12929754892937,0,16,132
"msnbc",26,5411,"MSNBC_Live_With_Hallie_Jackson",2020,38,238,"msnbc",17,5411,0,1,8.59618919764273,0,17,132
"msnbc",27,2105,"MSNBC_Live_With_Hallie_Jackson",2020,8,53,"msnbc",18,2105,0,1,7.65207074611648,0,18,132
"msnbc",28,2390,"MSNBC_Live_With_Hallie_Jackson",2020,22,91,"msnbc",19,2390,0,1,7.77904864492556,0,19,132
"msnbc",29,3179,"MSNBC_Live_With_Hallie_Jackson",2020,24,130,"msnbc",20,3179,0,1,8.0643219609108,0,20,132
"msnbc",30,3289,"MSNBC_Live_With_Hallie_Jackson",2020,23,90,"msnbc",21,3289,0,1,8.09833884618906,0,21,132
"msnbc",31,4751,"MSNBC_Live_With_Hallie_Jackson",2020,53,171,"msnbc",22,4751,0,1,8.46611040118692,0,22,132
"msnbc",32,699,"MSNBC_Live_With_Hallie_Jackson",2020,1,14,"msnbc",23,699,0,1,6.54965074223381,0,23,132
"msnbc",33,766,"MSNBC_Live_With_Hallie_Jackson",2020,5,5,"msnbc",24,766,0,1,6.64118216974059,0,24,132
"msnbc",34,80,"MSNBC_Live_With_Hallie_Jackson",2020,0,7,"msnbc",25,80,0,1,4.38202663467388,0,25,132
"msnbc",35,2338,"MSNBC_Live_With_Hallie_Jackson",2020,24,42,"msnbc",26,2338,0,1,7.75705114203201,0,26,132
"msnbc",36,2785,"MSNBC_Live_With_Hallie_Jackson",2020,19,54,"msnbc",27,2785,0,1,7.93200315236138,0,27,132
"msnbc",37,1934,"MSNBC_Live_With_Hallie_Jackson",2020,20,67,"msnbc",28,1934,0,1,7.56734567601324,0,28,132
"msnbc",38,1447,"MSNBC_Live_With_Hallie_Jackson",2020,18,68,"msnbc",29,1447,0,1,7.27724772663148,0,29,132
"msnbc",39,508,"MSNBC_Live_With_Hallie_Jackson",2020,0,21,"msnbc",30,508,0,1,6.23048144757848,0,30,132
"msnbc",40,3083,"MSNBC_Live_With_Hallie_Jackson",2020,14,67,"msnbc",31,3083,0,1,8.03365842788615,0,31,132
"msnbc",43,567,"MSNBC_Live_With_Hallie_Jackson",2020,9,16,"msnbc",34,567,0,1,6.34035930372775,0,34,132
"msnbc",46,2669,"MSNBC_Live_With_Hallie_Jackson",2020,18,127,"msnbc",37,2669,0,1,7.88945914940452,0,37,132
"msnbc",47,3139,"MSNBC_Live_With_Hallie_Jackson",2020,28,103,"msnbc",38,3139,0,1,8.05165955684195,0,38,132
"msnbc",48,794,"MSNBC_Live_With_Hallie_Jackson",2020,13,20,"msnbc",39,794,0,1,6.67708346124714,0,39,132
"msnbc",49,455,"MSNBC_Live_With_Hallie_Jackson",2020,4,16,"msnbc",40,455,0,1,6.12029741895095,0,40,132
"msnbc",50,1080,"MSNBC_Live_With_Hallie_Jackson",2020,13,33,"msnbc",41,1080,0,1,6.98471632011827,0,41,132
"msnbc",11,1053,"MSNBC_Live_With_Katy_Tur",2020,2,46,"msnbc",2,1053,0,1,6.95939851213398,0,2,133
"msnbc",12,1064,"MSNBC_Live_With_Katy_Tur",2020,10,35,"msnbc",3,1064,0,1,6.96979066990159,0,3,133
"msnbc",13,1638,"MSNBC_Live_With_Katy_Tur",2020,17,75,"msnbc",4,1638,0,1,7.40123126441302,0,4,133
"msnbc",14,1969,"MSNBC_Live_With_Katy_Tur",2020,13,98,"msnbc",5,1969,0,1,7.58528107863913,0,5,133
"msnbc",17,4082,"MSNBC_Live_With_Katy_Tur",2020,30,164,"msnbc",8,4082,0,1,8.31434234336979,0,8,133
"msnbc",18,482,"MSNBC_Live_With_Katy_Tur",2020,0,16,"msnbc",9,482,0,1,6.1779441140506,0,9,133
"msnbc",33,872,"MSNBC_Live_With_Katy_Tur",2020,6,10,"msnbc",24,872,0,1,6.77078942390898,0,24,133
"msnbc",34,1347,"MSNBC_Live_With_Katy_Tur",2020,8,18,"msnbc",25,1347,0,1,7.20563517641036,0,25,133
"msnbc",35,1338,"MSNBC_Live_With_Katy_Tur",2020,6,24,"msnbc",26,1338,0,1,7.19893124068817,0,26,133
"msnbc",36,2073,"MSNBC_Live_With_Katy_Tur",2020,26,35,"msnbc",27,2073,0,1,7.63675211243578,0,27,133
"msnbc",37,2869,"MSNBC_Live_With_Katy_Tur",2020,27,97,"msnbc",28,2869,0,1,7.96171881598136,0,28,133
"msnbc",38,1327,"MSNBC_Live_With_Katy_Tur",2020,14,35,"msnbc",29,1327,0,1,7.19067603433221,0,29,133
"msnbc",40,4620,"MSNBC_Live_With_Katy_Tur",2020,24,154,"msnbc",31,4620,0,1,8.43814998407578,0,31,133
"msnbc",41,1733,"MSNBC_Live_With_Katy_Tur",2020,11,56,"msnbc",32,1733,0,1,7.45760928971561,0,32,133
"msnbc",42,884,"MSNBC_Live_With_Katy_Tur",2020,1,29,"msnbc",33,884,0,1,6.78445706263764,0,33,133
"msnbc",43,2568,"MSNBC_Live_With_Katy_Tur",2020,20,80,"msnbc",34,2568,0,1,7.85088266480985,0,34,133
"msnbc",44,526,"MSNBC_Live_With_Katy_Tur",2020,10,15,"msnbc",35,526,0,1,6.26530121273771,0,35,133
"msnbc",46,1136,"MSNBC_Live_With_Katy_Tur",2020,6,33,"msnbc",37,1136,0,1,7.0352685992811,0,37,133
"msnbc",47,644,"MSNBC_Live_With_Katy_Tur",2020,5,8,"msnbc",38,644,0,1,6.46769872610435,0,38,133
"msnbc",49,1952,"MSNBC_Live_With_Katy_Tur",2020,21,133,"msnbc",40,1952,0,1,7.57660976697304,0,40,133
"msnbc",50,840,"MSNBC_Live_With_Katy_Tur",2020,11,45,"msnbc",41,840,0,1,6.73340189183736,0,41,133
"msnbc",51,742,"MSNBC_Live_With_Katy_Tur",2020,1,41,"msnbc",42,742,0,1,6.60934924316738,0,42,133
"msnbc",52,685,"MSNBC_Live_With_Katy_Tur",2020,7,19,"msnbc",43,685,0,1,6.52941883826223,0,43,133
"msnbc",38,691,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,14,33,"msnbc",29,691,0,1,6.53813982376767,0,29,134
"msnbc",39,427,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,2,16,"msnbc",30,427,0,1,6.05678401322862,0,30,134
"msnbc",40,1890,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,4,67,"msnbc",31,1890,0,1,7.54433210805369,0,31,134
"msnbc",41,3463,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,12,106,"msnbc",32,3463,0,1,8.14989054440242,0,32,134
"msnbc",43,1407,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,15,24,"msnbc",34,1407,0,1,7.24921505711439,0,34,134
"msnbc",44,1614,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,8,20,"msnbc",35,1614,0,1,7.38647084882989,0,35,134
"msnbc",45,339,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,2,5,"msnbc",36,339,0,1,5.82600010738045,0,36,134
"msnbc",46,798,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,3,16,"msnbc",37,798,0,1,6.68210859744981,0,37,134
"msnbc",47,1993,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,7,113,"msnbc",38,1993,0,1,7.59739632021279,0,38,134
"msnbc",48,1436,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,14,35,"msnbc",39,1436,0,1,7.26961674960817,0,39,134
"msnbc",51,831,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,5,31,"msnbc",42,831,0,1,6.72262979485545,0,42,134
"msnbc",52,2065,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,22,36,"msnbc",43,2065,0,1,7.63288550539513,0,43,134
"msnbc",12,499,"MSNBC_Live_With_Stephanie_Ruhle",2020,3,30,"msnbc",3,499,0,1,6.21260609575152,0,3,135
"msnbc",15,826,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,20,"msnbc",6,826,0,1,6.71659477352098,0,6,135
"msnbc",17,1011,"MSNBC_Live_With_Stephanie_Ruhle",2020,10,52,"msnbc",8,1011,0,1,6.91869521902047,0,8,135
"msnbc",20,2320,"MSNBC_Live_With_Stephanie_Ruhle",2020,17,72,"msnbc",11,2320,0,1,7.74932246466036,0,11,135
"msnbc",21,710,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,11,"msnbc",12,710,0,1,6.56526497003536,0,12,135
"msnbc",22,543,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,20,"msnbc",13,543,0,1,6.29710931993394,0,13,135
"msnbc",24,1049,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,31,"msnbc",15,1049,0,1,6.9555926083963,0,15,135
"msnbc",25,1069,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,41,"msnbc",16,1069,0,1,6.97447891102505,0,16,135
"msnbc",26,2249,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,46,"msnbc",17,2249,0,1,7.71824095195932,0,17,135
"msnbc",27,3538,"MSNBC_Live_With_Stephanie_Ruhle",2020,24,126,"msnbc",18,3538,0,1,8.17131687471973,0,18,135
"msnbc",28,983,"MSNBC_Live_With_Stephanie_Ruhle",2020,4,21,"msnbc",19,983,0,1,6.89060912014717,0,19,135
"msnbc",30,2356,"MSNBC_Live_With_Stephanie_Ruhle",2020,21,72,"msnbc",21,2356,0,1,7.76472054477148,0,21,135
"msnbc",32,2360,"MSNBC_Live_With_Stephanie_Ruhle",2020,7,59,"msnbc",23,2360,0,1,7.76641689801966,0,23,135
"msnbc",33,673,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,23,"msnbc",24,673,0,1,6.51174532964473,0,24,135
"msnbc",34,1227,"MSNBC_Live_With_Stephanie_Ruhle",2020,8,25,"msnbc",25,1227,0,1,7.11232744471091,0,25,135
"msnbc",35,2278,"MSNBC_Live_With_Stephanie_Ruhle",2020,23,99,"msnbc",26,2278,0,1,7.73105314400713,0,26,135
"msnbc",36,3305,"MSNBC_Live_With_Stephanie_Ruhle",2020,35,90,"msnbc",27,3305,0,1,8.10319175228579,0,27,135
"msnbc",37,1297,"MSNBC_Live_With_Stephanie_Ruhle",2020,15,20,"msnbc",28,1297,0,1,7.16780918431644,0,28,135
"msnbc",39,1337,"MSNBC_Live_With_Stephanie_Ruhle",2020,9,41,"msnbc",30,1337,0,1,7.19818357710194,0,30,135
"msnbc",40,4773,"MSNBC_Live_With_Stephanie_Ruhle",2020,19,146,"msnbc",31,4773,0,1,8.4707303170059,0,31,135
"msnbc",41,2591,"MSNBC_Live_With_Stephanie_Ruhle",2020,10,83,"msnbc",32,2591,0,1,7.85979918056211,0,32,135
"msnbc",42,960,"MSNBC_Live_With_Stephanie_Ruhle",2020,8,19,"msnbc",33,960,0,1,6.86693328446188,0,33,135
"msnbc",43,924,"MSNBC_Live_With_Stephanie_Ruhle",2020,12,16,"msnbc",34,924,0,1,6.82871207164168,0,34,135
"msnbc",44,929,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,26,"msnbc",35,929,0,1,6.83410873881384,0,35,135
"msnbc",45,701,"MSNBC_Live_With_Stephanie_Ruhle",2020,6,20,"msnbc",36,701,0,1,6.55250788703459,0,36,135
"msnbc",46,2241,"MSNBC_Live_With_Stephanie_Ruhle",2020,20,74,"msnbc",37,2241,0,1,7.71467747380093,0,37,135
"msnbc",47,1899,"MSNBC_Live_With_Stephanie_Ruhle",2020,15,104,"msnbc",38,1899,0,1,7.54908271081229,0,38,135
"msnbc",48,1149,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,41,"msnbc",39,1149,0,1,7.04664727784876,0,39,135
"msnbc",49,3049,"MSNBC_Live_With_Stephanie_Ruhle",2020,27,159,"msnbc",40,3049,0,1,8.02256894698825,0,40,135
"msnbc",50,2287,"MSNBC_Live_With_Stephanie_Ruhle",2020,20,120,"msnbc",41,2287,0,1,7.73499619402278,0,41,135
"msnbc",51,3487,"MSNBC_Live_With_Stephanie_Ruhle",2020,16,161,"msnbc",42,3487,0,1,8.15679704667565,0,42,135
"msnbc",52,989,"MSNBC_Live_With_Stephanie_Ruhle",2020,14,47,"msnbc",43,989,0,1,6.89669433162271,0,43,135
"msnbc",53,728,"MSNBC_Live_With_Stephanie_Ruhle",2020,6,22,"msnbc",44,728,0,1,6.59030104819669,0,44,135
"msnbc",11,2165,"MSNBC_Live_with_Velshi_and_Ruhle",2020,11,103,"msnbc",2,2165,0,1,7.68017564043659,0,2,136
"msnbc",12,569,"MSNBC_Live_with_Velshi_and_Ruhle",2020,6,18,"msnbc",3,569,0,1,6.34388043412633,0,3,136
"msnbc",13,3927,"MSNBC_Live_with_Velshi_and_Ruhle",2020,31,164,"msnbc",4,3927,0,1,8.27563105457801,0,4,136
"msnbc",16,2941,"MSNBC_Live_with_Velshi_and_Ruhle",2020,30,119,"msnbc",7,2941,0,1,7.986504938554,0,7,136
"msnbc",17,1743,"MSNBC_Live_with_Velshi_and_Ruhle",2020,6,78,"msnbc",8,1743,0,1,7.46336304552002,0,8,136
"msnbc",38,1366,"MSNBC_Live_with_Yasmin_Vossoughian",2020,31,32,"msnbc",29,1366,0,1,7.21964204013074,0,29,137
"msnbc",40,3403,"MSNBC_Live_with_Yasmin_Vossoughian",2020,7,132,"msnbc",31,3403,0,1,8.13241267450091,0,31,137
"msnbc",41,783,"MSNBC_Live_with_Yasmin_Vossoughian",2020,0,25,"msnbc",32,783,0,1,6.6631326959908,0,32,137
"msnbc",43,137,"MSNBC_Live_with_Yasmin_Vossoughian",2020,2,1,"msnbc",34,137,0,1,4.91998092582813,0,34,137
"msnbc",45,286,"MSNBC_Live_with_Yasmin_Vossoughian",2020,1,3,"msnbc",36,286,0,1,5.65599181081985,0,36,137
"msnbc",46,414,"MSNBC_Live_with_Yasmin_Vossoughian",2020,5,17,"msnbc",37,414,0,1,6.02586597382531,0,37,137
"msnbc",47,783,"MSNBC_Live_with_Yasmin_Vossoughian",2020,0,18,"msnbc",38,783,0,1,6.6631326959908,0,38,137
"msnbc",48,941,"MSNBC_Live_with_Yasmin_Vossoughian",2020,10,28,"msnbc",39,941,0,1,6.84694313958538,0,39,137
"msnbc",49,2099,"MSNBC_Live_with_Yasmin_Vossoughian",2020,18,96,"msnbc",40,2099,0,1,7.64921631982063,0,40,137
"msnbc",50,909,"MSNBC_Live_with_Yasmin_Vossoughian",2020,10,54,"msnbc",41,909,0,1,6.81234509417748,0,41,137
"msnbc",51,2202,"MSNBC_Live_with_Yasmin_Vossoughian",2020,14,116,"msnbc",42,2202,0,1,7.69712131728263,0,42,137
"msnbc",52,1036,"MSNBC_Live_with_Yasmin_Vossoughian",2020,9,51,"msnbc",43,1036,0,1,6.94312242281943,0,43,137
"msnbc",37,1121,"MSNBC_Specials",2020,17,47,"msnbc",28,1121,0,1,7.02197642307216,0,28,138
"msnbc",39,1005,"MSNBC_Specials",2020,14,44,"msnbc",30,1005,0,1,6.91274282049318,0,30,138
"msnbc",9,2336,"MTP_Daily",2020,17,96,"msnbc",0,2336,0,1,7.75619534394812,0,0,139
"msnbc",10,1899,"MTP_Daily",2020,4,55,"msnbc",1,1899,0,1,7.54908271081229,0,1,139
"msnbc",13,775,"MTP_Daily",2020,9,35,"msnbc",4,775,0,1,6.65286302935335,0,4,139
"msnbc",16,2658,"MTP_Daily",2020,21,88,"msnbc",7,2658,0,1,7.88532923927319,0,7,139
"msnbc",17,2476,"MTP_Daily",2020,19,111,"msnbc",8,2476,0,1,7.81439963380449,0,8,139
"msnbc",18,1010,"MTP_Daily",2020,6,72,"msnbc",9,1010,0,1,6.9177056098353,0,9,139
"msnbc",19,909,"MTP_Daily",2020,7,23,"msnbc",10,909,0,1,6.81234509417748,0,10,139
"msnbc",20,1948,"MTP_Daily",2020,12,55,"msnbc",11,1948,0,1,7.57455848420248,0,11,139
"msnbc",21,893,"MTP_Daily",2020,5,18,"msnbc",12,893,0,1,6.7945865808765,0,12,139
"msnbc",22,1135,"MTP_Daily",2020,14,24,"msnbc",13,1135,0,1,7.0343879299155,0,13,139
"msnbc",25,1016,"MTP_Daily",2020,4,24,"msnbc",16,1016,0,1,6.92362862813843,0,16,139
"msnbc",26,2103,"MTP_Daily",2020,9,67,"msnbc",17,2103,0,1,7.6511201757027,0,17,139
"msnbc",30,1190,"MTP_Daily",2020,1,36,"msnbc",21,1190,0,1,7.08170858610557,0,21,139
"msnbc",31,1110,"MTP_Daily",2020,5,33,"msnbc",22,1110,0,1,7.01211529430638,0,22,139
"msnbc",34,930,"MTP_Daily",2020,4,16,"msnbc",25,930,0,1,6.8351845861473,0,25,139
"msnbc",35,973,"MTP_Daily",2020,7,8,"msnbc",26,973,0,1,6.880384082186,0,26,139
"msnbc",36,1745,"MTP_Daily",2020,16,43,"msnbc",27,1745,0,1,7.46450983463653,0,27,139
"msnbc",40,3883,"MTP_Daily",2020,18,157,"msnbc",31,3883,0,1,8.26436332973167,0,31,139
"msnbc",42,279,"MTP_Daily",2020,2,3,"msnbc",33,279,0,1,5.63121178182137,0,33,139
"msnbc",43,1089,"MTP_Daily",2020,6,37,"msnbc",34,1089,0,1,6.99301512293296,0,34,139
"msnbc",46,2354,"MTP_Daily",2020,29,69,"msnbc",37,2354,0,1,7.76387128782022,0,37,139
"msnbc",47,2664,"MTP_Daily",2020,25,136,"msnbc",38,2664,0,1,7.88758403166028,0,38,139
"msnbc",49,2562,"MTP_Daily",2020,22,125,"msnbc",40,2562,0,1,7.84854348245668,0,40,139
"msnbc",50,1058,"MTP_Daily",2020,7,70,"msnbc",41,1058,0,1,6.96413561241824,0,41,139
"msnbc",51,803,"MTP_Daily",2020,3,37,"msnbc",42,803,0,1,6.68835471394676,0,42,139
"msnbc",12,1615,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,9,81,"msnbc",3,1615,0,1,7.38709023565676,0,3,140
"msnbc",14,1594,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,14,72,"msnbc",5,1594,0,1,7.37400185935016,0,5,140
"msnbc",15,2046,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,25,116,"msnbc",6,2046,0,1,7.62364194651157,0,6,140
"msnbc",16,1577,"On_Assignment_With_Richard_Engel",2020,20,58,"msnbc",7,1577,0,1,7.36327958696304,0,7,141
"msnbc",40,1249,"On_Assignment_With_Richard_Engel",2020,8,30,"msnbc",31,1249,0,1,7.13009851012558,0,31,141
"msnbc",46,1840,"On_Assignment_With_Richard_Engel",2020,19,129,"msnbc",37,1840,0,1,7.51752085060303,0,37,141
"msnbc",47,1827,"On_Assignment_With_Richard_Engel",2020,16,133,"msnbc",38,1827,0,1,7.51043055637801,0,38,141
"msnbc",48,1480,"On_Assignment_With_Richard_Engel",2020,15,110,"msnbc",39,1480,0,1,7.29979736675816,0,39,141
"msnbc",16,1814,"One_World_Together_at_Home",2020,18,69,"msnbc",7,1814,0,1,7.50328963067508,0,7,142
"msnbc",9,318,"PoliticsNation",2020,2,4,"msnbc",0,318,0,1,5.76205138278018,0,0,143
"msnbc",10,194,"PoliticsNation",2020,3,3,"msnbc",1,194,0,1,5.26785815906333,0,1,143
"msnbc",12,1667,"PoliticsNation",2020,6,43,"msnbc",3,1667,0,1,7.41878088275079,0,3,143
"msnbc",13,1844,"PoliticsNation",2020,13,46,"msnbc",4,1844,0,1,7.51969240411654,0,4,143
"msnbc",14,837,"PoliticsNation",2020,4,16,"msnbc",5,837,0,1,6.72982407048948,0,5,143
"msnbc",16,1050,"PoliticsNation",2020,3,9,"msnbc",7,1050,0,1,6.95654544315157,0,7,143
"msnbc",17,2088,"PoliticsNation",2020,23,59,"msnbc",8,2088,0,1,7.64396194900253,0,8,143
"msnbc",18,1069,"PoliticsNation",2020,10,19,"msnbc",9,1069,0,1,6.97447891102505,0,9,143
"msnbc",20,520,"PoliticsNation",2020,5,8,"msnbc",11,520,0,1,6.25382881157547,0,11,143
"msnbc",22,121,"PoliticsNation",2020,2,4,"msnbc",13,121,0,1,4.79579054559674,0,13,143
"msnbc",26,1025,"PoliticsNation",2020,8,12,"msnbc",17,1025,0,1,6.93244789157251,0,17,143
"msnbc",30,770,"PoliticsNation",2020,3,5,"msnbc",21,770,0,1,6.64639051484773,0,21,143
"msnbc",31,962,"PoliticsNation",2020,20,24,"msnbc",22,962,0,1,6.86901445066571,0,22,143
"msnbc",35,271,"PoliticsNation",2020,5,8,"msnbc",26,271,0,1,5.6021188208797,0,26,143
"msnbc",36,129,"PoliticsNation",2020,5,2,"msnbc",27,129,0,1,4.85981240436167,0,27,143
"msnbc",37,575,"PoliticsNation",2020,10,5,"msnbc",28,575,0,1,6.35437004079735,0,28,143
"msnbc",44,723,"PoliticsNation",2020,9,11,"msnbc",35,723,0,1,6.58340922215876,0,35,143
"msnbc",45,680,"PoliticsNation",2020,9,16,"msnbc",36,680,0,1,6.52209279817015,0,36,143
"msnbc",46,738,"PoliticsNation",2020,9,20,"msnbc",37,738,0,1,6.60394382460047,0,37,143
"msnbc",48,810,"PoliticsNation",2020,7,16,"msnbc",39,810,0,1,6.69703424766648,0,39,143
"msnbc",50,1297,"PoliticsNation",2020,17,50,"msnbc",41,1297,0,1,7.16780918431644,0,41,143
"msnbc",51,1817,"PoliticsNation",2020,13,90,"msnbc",42,1817,0,1,7.50494206839617,0,42,143
"msnbc",52,915,"PoliticsNation",2020,8,18,"msnbc",43,915,0,1,6.81892406527552,0,43,143
